Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z
0.853	849.915	1049.82	1327.21	854.173	1050.4	1108.96	665.111	1098.17	1256.54	666.438	1096.46	1167.44	764.947	1132.88	1374.6	767.929	1129.34	1052.08	710.638	770.702	1417.58	718.786	660.132	1418.27	661.412	767.943	1367.46	665.884	657.745	1366.21	688.697	268.919	1435.77	697.441	189.132	1423.64	651.209	270.415	1396.39	657.539	191.309	1386.45	644.739	94.4422	1373.24	632.564	44.0645	1374.59	658.06	59.1954	1412.34	715.084	758.876	1020.15	725.999	649.019	1010.97	668.534	752.203	1070.36	673.554	641.926	1061.91	691.48	255.248	1004.61	701.785	176.445	1020.32	653.05	259.283	1041.27	663.058	175.63	1054.3	648.855	94.1679	1071.41	637.371	44.1645	1072.24	670.474	55.1706	1027.26	767.837	964.646	1399.3	734.542	558.759	1415.83	722.175	535.914	1285.12	734.049	486.602	1422.96	789.209	475.653	1367.66	709.986	104.977	1411.25	733.07	121.256	1327.32	862.511	66.2292	1323.61	838.388	56.9641	1435.81	865.881	74.7178	1366.88	775.885	953.793	1032.27	736.269	552.018	1011.99	715.127	530.007	1140.76	723.368	484	1008.21	782.427	462.805	1062.8	713.175	106.313	1030.57	735.402	119.121	1112.1	865.001	63.6161	1121.72	838.758	47.4636	1005.17	871.557	71.2223	1073.82
0.86	849.925	1049.82	1327.22	854.201	1050.41	1108.96	665.136	1098.17	1256.53	666.461	1096.47	1167.44	764.957	1132.89	1374.62	767.967	1129.33	1052.09	710.643	770.699	1417.58	718.79	660.139	1418.28	661.426	767.94	1367.46	665.895	657.738	1366.2	688.709	268.915	1435.77	697.438	189.13	1423.65	651.216	270.414	1396.38	657.537	191.312	1386.45	644.739	94.4433	1373.23	632.558	44.06	1374.59	658.056	59.2097	1412.34	715.098	758.869	1020.13	726.018	649.029	1010.96	668.549	752.208	1070.36	673.571	641.935	1061.91	691.49	255.245	1004.6	701.784	176.437	1020.32	653.056	259.28	1041.26	663.065	175.63	1054.3	648.858	94.1825	1071.4	637.37	44.1615	1072.24	670.481	55.1685	1027.26	767.846	964.644	1399.31	734.55	558.759	1415.83	722.202	535.904	1285.12	734.058	486.604	1422.96	789.215	475.634	1367.66	709.974	104.977	1411.25	733.073	121.269	1327.31	862.515	66.2253	1323.61	838.395	56.9638	1435.8	865.874	74.7211	1366.88	775.916	953.792	1032.27	736.294	552.015	1012	715.14	530.004	1140.75	723.378	484.004	1008.21	782.44	462.808	1062.8	713.191	106.319	1030.56	735.402	119.101	1112.1	865	63.6122	1121.73	838.749	47.4607	1005.17	871.555	71.2238	1073.81
0.867	849.943	1049.82	1327.22	854.228	1050.4	1108.96	665.154	1098.17	1256.53	666.498	1096.47	1167.43	764.972	1132.89	1374.61	767.998	1129.34	1052.09	710.659	770.698	1417.58	718.805	660.132	1418.26	661.437	767.938	1367.44	665.902	657.751	1366.2	688.709	268.917	1435.78	697.445	189.125	1423.65	651.224	270.424	1396.38	657.542	191.31	1386.45	644.738	94.4447	1373.23	632.555	44.0679	1374.59	658.056	59.1992	1412.33	715.11	758.873	1020.14	726.027	649.024	1010.96	668.562	752.217	1070.35	673.571	641.942	1061.9	691.485	255.254	1004.6	701.79	176.436	1020.32	653.064	259.286	1041.25	663.068	175.636	1054.29	648.856	94.1796	1071.4	637.367	44.1688	1072.23	670.472	55.1725	1027.26	767.848	964.65	1399.32	734.556	558.77	1415.84	722.213	535.905	1285.11	734.061	486.608	1422.97	789.23	475.636	1367.65	709.975	104.973	1411.24	733.061	121.267	1327.31	862.508	66.2305	1323.61	838.392	56.9659	1435.8	865.883	74.7166	1366.88	775.953	953.787	1032.28	736.293	552.015	1011.99	715.148	530.014	1140.75	723.382	484.011	1008.21	782.443	462.812	1062.8	713.19	106.307	1030.57	735.401	119.116	1112.09	864.999	63.6149	1121.72	838.755	47.4622	1005.17	871.553	71.2217	1073.82
0.873	849.963	1049.82	1327.23	854.25	1050.41	1108.97	665.18	1098.18	1256.53	666.519	1096.47	1167.43	764.993	1132.9	1374.62	768.036	1129.34	1052.09	710.668	770.703	1417.59	718.815	660.137	1418.27	661.451	767.939	1367.45	665.918	657.748	1366.19	688.717	268.921	1435.78	697.449	189.13	1423.64	651.225	270.431	1396.39	657.548	191.316	1386.45	644.744	94.4455	1373.24	632.563	44.0642	1374.58	658.061	59.208	1412.33	715.128	758.872	1020.13	726.05	649.025	1010.96	668.576	752.221	1070.35	673.585	641.942	1061.9	691.497	255.257	1004.61	701.798	176.447	1020.32	653.068	259.289	1041.25	663.068	175.642	1054.29	648.854	94.1784	1071.4	637.37	44.1679	1072.24	670.473	55.1685	1027.26	767.868	964.633	1399.32	734.579	558.762	1415.83	722.236	535.914	1285.1	734.078	486.607	1422.97	789.236	475.629	1367.64	709.977	104.968	1411.24	733.041	121.267	1327.32	862.515	66.227	1323.61	838.393	56.9647	1435.79	865.89	74.7129	1366.88	775.975	953.796	1032.28	736.296	552.034	1012	715.154	530.016	1140.75	723.403	484.034	1008.2	782.475	462.822	1062.79	713.187	106.315	1030.56	735.415	119.109	1112.1	864.999	63.6139	1121.72	838.753	47.4645	1005.16	871.552	71.2244	1073.81
0.88	849.979	1049.82	1327.24	854.282	1050.41	1108.98	665.201	1098.18	1256.53	666.555	1096.47	1167.44	765.017	1132.9	1374.61	768.072	1129.34	1052.09	710.69	770.7	1417.59	718.832	660.131	1418.26	661.463	767.944	1367.45	665.937	657.751	1366.19	688.734	268.91	1435.77	697.461	189.132	1423.64	651.24	270.431	1396.38	657.552	191.31	1386.45	644.744	94.4513	1373.23	632.561	44.0682	1374.59	658.06	59.2061	1412.32	715.147	758.878	1020.12	726.06	649.029	1010.96	668.586	752.224	1070.35	673.602	641.943	1061.9	691.501	255.25	1004.6	701.803	176.449	1020.32	653.077	259.295	1041.25	663.079	175.634	1054.29	648.857	94.1832	1071.4	637.37	44.1749	1072.23	670.473	55.1687	1027.26	767.883	964.633	1399.32	734.593	558.76	1415.83	722.238	535.902	1285.1	734.095	486.608	1422.96	789.248	475.628	1367.65	709.984	104.981	1411.25	733.049	121.269	1327.32	862.513	66.2301	1323.6	838.392	56.9598	1435.8	865.887	74.712	1366.87	775.996	953.788	1032.29	736.305	552.049	1011.98	715.168	530.019	1140.75	723.4	484.021	1008.2	782.478	462.817	1062.79	713.188	106.317	1030.57	735.407	119.122	1112.09	865.004	63.6144	1121.72	838.748	47.4603	1005.17	871.557	71.2239	1073.81
0.887	849.988	1049.82	1327.25	854.302	1050.4	1108.99	665.221	1098.17	1256.53	666.578	1096.47	1167.43	765.03	1132.89	1374.61	768.113	1129.35	1052.1	710.707	770.698	1417.59	718.85	660.132	1418.26	661.479	767.943	1367.45	665.947	657.752	1366.19	688.747	268.912	1435.77	697.453	189.13	1423.64	651.247	270.432	1396.38	657.563	191.316	1386.44	644.749	94.4544	1373.23	632.562	44.0699	1374.59	658.066	59.2104	1412.33	715.162	758.878	1020.12	726.08	649.03	1010.95	668.596	752.224	1070.35	673.607	641.946	1061.9	691.507	255.259	1004.6	701.801	176.451	1020.3	653.073	259.296	1041.25	663.076	175.638	1054.29	648.854	94.1859	1071.39	637.368	44.1779	1072.25	670.474	55.1713	1027.26	767.896	964.632	1399.32	734.61	558.756	1415.82	722.257	535.91	1285.1	734.109	486.607	1422.96	789.27	475.627	1367.64	709.989	104.984	1411.25	733.055	121.263	1327.3	862.515	66.2272	1323.61	838.393	56.9649	1435.79	865.894	74.7188	1366.86	776.032	953.795	1032.28	736.324	552.035	1011.99	715.174	530.016	1140.75	723.412	484.026	1008.21	782.49	462.811	1062.78	713.187	106.316	1030.56	735.416	119.114	1112.09	865.005	63.6127	1121.72	838.754	47.4638	1005.16	871.551	71.2291	1073.81
0.893	850.007	1049.82	1327.26	854.326	1050.41	1109	665.24	1098.18	1256.52	666.609	1096.47	1167.43	765.04	1132.89	1374.61	768.132	1129.35	1052.1	710.726	770.695	1417.59	718.87	660.132	1418.25	661.501	767.942	1367.45	665.971	657.75	1366.18	688.747	268.928	1435.78	697.468	189.14	1423.64	651.255	270.436	1396.38	657.566	191.32	1386.45	644.747	94.4532	1373.23	632.562	44.0719	1374.59	658.07	59.2053	1412.33	715.178	758.868	1020.12	726.089	649.024	1010.95	668.606	752.228	1070.33	673.627	641.941	1061.9	691.51	255.258	1004.59	701.817	176.452	1020.31	653.079	259.311	1041.24	663.075	175.646	1054.29	648.855	94.179	1071.4	637.371	44.1749	1072.24	670.475	55.1725	1027.26	767.916	964.623	1399.32	734.659	558.795	1415.93	722.261	535.911	1285.1	734.12	486.612	1422.96	789.284	475.63	1367.64	709.992	104.981	1411.25	733.05	121.264	1327.31	862.511	66.2271	1323.61	838.403	56.966	1435.79	865.889	74.714	1366.87	776.054	953.799	1032.29	736.337	552.034	1011.99	715.187	530.022	1140.76	723.423	484.014	1008.21	782.517	462.804	1062.77	713.197	106.321	1030.56	735.423	119.115	1112.09	865.002	63.622	1121.72	838.752	47.4623	1005.16	871.558	71.2273	1073.8
0.9	850.023	1049.82	1327.27	854.342	1050.41	1109	665.264	1098.18	1256.53	666.633	1096.48	1167.43	765.055	1132.89	1374.62	768.155	1129.35	1052.09	710.744	770.707	1417.59	718.886	660.131	1418.25	661.516	767.947	1367.45	665.985	657.754	1366.18	688.752	268.92	1435.78	697.473	189.138	1423.63	651.267	270.441	1396.38	657.564	191.319	1386.45	644.746	94.4523	1373.22	632.56	44.0752	1374.58	658.075	59.2101	1412.33	715.188	758.879	1020.13	726.11	649.034	1010.96	668.616	752.236	1070.34	673.631	641.95	1061.9	691.518	255.255	1004.6	701.81	176.451	1020.31	653.084	259.305	1041.25	663.078	175.649	1054.29	648.857	94.1778	1071.4	637.371	44.1823	1072.24	670.464	55.1741	1027.26	767.926	964.616	1399.3	734.651	558.768	1415.83	722.263	535.922	1285.1	734.144	486.604	1422.95	789.297	475.631	1367.63	709.994	104.982	1411.25	733.056	121.264	1327.31	862.517	66.2284	1323.6	838.396	56.9667	1435.79	865.892	74.7096	1366.87	776.084	953.79	1032.29	736.344	552.033	1011.98	715.193	530.031	1140.76	723.439	484.02	1008.2	782.529	462.796	1062.78	713.19	106.326	1030.55	735.425	119.111	1112.09	865.003	63.6119	1121.72	838.754	47.4637	1005.15	871.558	71.2308	1073.8
0.907	850.05	1049.82	1327.28	854.372	1050.41	1109.02	665.291	1098.18	1256.53	666.659	1096.47	1167.43	765.068	1132.87	1374.6	768.174	1129.36	1052.1	710.764	770.697	1417.59	718.9	660.134	1418.25	661.524	767.945	1367.45	665.999	657.757	1366.18	688.763	268.92	1435.78	697.478	189.134	1423.63	651.272	270.439	1396.37	657.566	191.325	1386.44	644.754	94.4541	1373.23	632.566	44.0752	1374.59	658.076	59.213	1412.32	715.205	758.879	1020.12	726.129	649.036	1010.96	668.627	752.23	1070.33	673.647	641.949	1061.89	691.518	255.259	1004.6	701.81	176.457	1020.31	653.083	259.306	1041.25	663.082	175.642	1054.3	648.861	94.1826	1071.4	637.365	44.177	1072.23	670.478	55.1679	1027.25	767.939	964.628	1399.31	734.666	558.764	1415.82	722.276	535.923	1285.11	734.148	486.613	1422.96	789.307	475.637	1367.63	709.999	104.985	1411.25	733.059	121.265	1327.31	862.525	66.226	1323.61	838.395	56.9627	1435.8	865.889	74.716	1366.87	776.092	953.794	1032.29	736.363	552.037	1011.99	715.211	530.016	1140.75	723.438	484.013	1008.2	782.544	462.797	1062.76	713.193	106.309	1030.56	735.429	119.101	1112.09	864.997	63.6099	1121.72	838.749	47.4646	1005.15	871.551	71.2291	1073.8
0.913	850.068	1049.82	1327.28	854.386	1050.41	1109	665.316	1098.18	1256.52	666.676	1096.48	1167.43	765.087	1132.88	1374.62	768.186	1129.36	1052.1	710.79	770.697	1417.58	718.918	660.13	1418.26	661.543	767.955	1367.46	666.018	657.751	1366.18	688.775	268.915	1435.78	697.48	189.138	1423.63	651.276	270.448	1396.38	657.572	191.328	1386.45	644.753	94.457	1373.24	632.562	44.079	1374.58	658.082	59.2075	1412.33	715.217	758.885	1020.12	726.151	649.037	1010.96	668.64	752.234	1070.34	673.664	641.947	1061.88	691.525	255.267	1004.61	701.814	176.459	1020.31	653.083	259.314	1041.26	663.077	175.647	1054.29	648.856	94.1831	1071.4	637.371	44.1824	1072.24	670.472	55.1754	1027.26	767.963	964.616	1399.31	734.674	558.768	1415.82	722.299	535.924	1285.1	734.16	486.608	1422.96	789.32	475.633	1367.62	709.999	104.982	1411.24	733.049	121.265	1327.3	862.512	66.233	1323.61	838.4	56.9666	1435.79	865.891	74.7105	1366.86	776.102	953.784	1032.28	736.378	552.039	1012	715.218	530.023	1140.75	723.448	484.015	1008.21	782.55	462.802	1062.77	713.189	106.326	1030.55	735.42	119.111	1112.09	865.009	63.6164	1121.72	838.748	47.4641	1005.15	871.546	71.2293	1073.8
0.92	850.097	1049.83	1327.28	854.407	1050.41	1109	665.335	1098.18	1256.53	666.703	1096.48	1167.43	765.115	1132.88	1374.6	768.204	1129.36	1052.1	710.811	770.696	1417.59	718.931	660.13	1418.27	661.559	767.959	1367.46	666.022	657.758	1366.19	688.778	268.916	1435.78	697.477	189.135	1423.64	651.281	270.447	1396.39	657.578	191.325	1386.46	644.749	94.4559	1373.23	632.567	44.0738	1374.58	658.083	59.2103	1412.32	715.228	758.88	1020.12	726.168	649.03	1010.96	668.655	752.236	1070.33	673.674	641.945	1061.89	691.53	255.264	1004.6	701.809	176.462	1020.31	653.087	259.31	1041.26	663.08	175.647	1054.3	648.859	94.1794	1071.4	637.371	44.181	1072.24	670.468	55.1793	1027.25	767.99	964.622	1399.32	734.69	558.769	1415.82	722.293	535.924	1285.1	734.165	486.616	1422.96	789.323	475.635	1367.65	710.003	104.984	1411.25	733.044	121.276	1327.31	862.507	66.23	1323.61	838.395	56.9599	1435.8	865.897	74.7121	1366.87	776.122	953.787	1032.29	736.387	552.034	1012	715.234	530.007	1140.75	723.454	484.024	1008.2	782.551	462.789	1062.77	713.177	106.374	1030.56	735.426	119.111	1112.09	865.008	63.6198	1121.74	838.75	47.4678	1005.16	871.555	71.2303	1073.8
0.927	850.105	1049.82	1327.3	854.422	1050.41	1109.02	665.358	1098.18	1256.52	666.728	1096.49	1167.43	765.124	1132.87	1374.61	768.214	1129.36	1052.1	710.823	770.704	1417.59	718.949	660.135	1418.27	661.577	767.958	1367.47	666.029	657.769	1366.2	688.778	268.924	1435.78	697.489	189.146	1423.64	651.286	270.449	1396.39	657.58	191.328	1386.46	644.758	94.4604	1373.24	632.568	44.0803	1374.59	658.081	59.2167	1412.33	715.245	758.882	1020.12	726.189	649.028	1010.97	668.665	752.247	1070.32	673.702	641.939	1061.88	691.525	255.275	1004.6	701.812	176.46	1020.31	653.088	259.314	1041.26	663.084	175.65	1054.3	648.856	94.1826	1071.41	637.37	44.1768	1072.24	670.468	55.1779	1027.25	768.002	964.63	1399.32	734.689	558.774	1415.82	722.304	535.916	1285.11	734.178	486.61	1422.97	789.329	475.629	1367.64	710.005	104.985	1411.24	733.037	121.286	1327.29	862.514	66.2308	1323.6	838.394	56.964	1435.79	865.89	74.7165	1366.86	776.145	953.785	1032.3	736.381	552.048	1012	715.242	530.026	1140.76	723.46	484.039	1008.2	782.571	462.789	1062.77	713.191	106.321	1030.55	735.436	119.11	1112.09	865.007	63.606	1121.72	838.743	47.4682	1005.15	871.548	71.2261	1073.8
0.933	850.128	1049.83	1327.28	854.433	1050.41	1109.01	665.374	1098.19	1256.54	666.749	1096.48	1167.43	765.142	1132.87	1374.62	768.222	1129.35	1052.1	710.838	770.709	1417.59	718.951	660.131	1418.27	661.589	767.972	1367.47	666.034	657.768	1366.2	688.785	268.917	1435.78	697.486	189.148	1423.64	651.292	270.456	1396.39	657.588	191.329	1386.46	644.758	94.4596	1373.24	632.571	44.0772	1374.59	658.084	59.2055	1412.33	715.261	758.881	1020.13	726.197	649.035	1010.97	668.681	752.24	1070.34	673.706	641.949	1061.88	691.527	255.274	1004.6	701.816	176.473	1020.31	653.096	259.315	1041.26	663.086	175.652	1054.3	648.861	94.1821	1071.41	637.364	44.1831	1072.24	670.465	55.181	1027.25	768.025	964.619	1399.33	734.711	558.774	1415.82	722.311	535.922	1285.1	734.182	486.612	1422.97	789.33	475.635	1367.64	710.001	104.984	1411.25	733.047	121.282	1327.31	862.455	66.1853	1323.62	838.396	56.9665	1435.8	865.893	74.7178	1366.87	776.152	953.792	1032.3	736.395	552.023	1012	715.251	530.021	1140.76	723.479	484.024	1008.21	782.57	462.773	1062.78	713.191	106.314	1030.55	735.429	119.1	1112.09	865.007	63.6116	1121.72	838.749	47.4656	1005.15	871.548	71.2287	1073.79
0.94	850.147	1049.82	1327.3	854.465	1050.42	1109.01	665.396	1098.19	1256.53	666.767	1096.48	1167.44	765.167	1132.89	1374.62	768.235	1129.35	1052.11	710.849	770.707	1417.6	718.954	660.139	1418.28	661.598	767.977	1367.47	666.044	657.774	1366.21	688.776	268.926	1435.78	697.487	189.148	1423.64	651.284	270.45	1396.39	657.574	191.334	1386.45	644.758	94.4621	1373.23	632.568	44.0731	1374.58	658.078	59.2105	1412.33	715.267	758.887	1020.12	726.207	649.034	1010.97	668.691	752.248	1070.33	673.724	641.948	1061.89	691.536	255.266	1004.61	701.819	176.46	1020.31	653.093	259.315	1041.26	663.081	175.65	1054.3	648.86	94.1847	1071.4	637.367	44.1805	1072.24	670.46	55.1763	1027.26	768.041	964.633	1399.35	734.7	558.774	1415.83	722.312	535.92	1285.1	734.186	486.615	1422.97	789.343	475.638	1367.64	710.003	104.979	1411.25	733.041	121.286	1327.3	862.453	66.1851	1323.63	838.395	56.9675	1435.81	865.883	74.7181	1366.86	776.164	953.779	1032.3	736.411	552.029	1012	715.26	530.013	1140.76	723.486	484.017	1008.21	782.58	462.787	1062.76	713.196	106.317	1030.56	735.425	119.105	1112.09	865	63.6138	1121.71	838.74	47.4711	1005.16	871.547	71.2203	1073.79
0.947	850.169	1049.82	1327.29	854.481	1050.42	1109	665.416	1098.19	1256.55	666.789	1096.49	1167.44	765.187	1132.89	1374.62	768.237	1129.35	1052.11	710.856	770.706	1417.6	718.968	660.133	1418.27	661.609	767.977	1367.47	666.05	657.781	1366.22	688.783	268.924	1435.78	697.485	189.146	1423.63	651.293	270.452	1396.4	657.578	191.333	1386.47	644.756	94.4555	1373.23	632.571	44.0708	1374.59	658.077	59.2141	1412.32	715.287	758.883	1020.13	726.219	649.035	1010.97	668.703	752.248	1070.33	673.736	641.951	1061.88	691.53	255.268	1004.61	701.823	176.462	1020.32	653.103	259.321	1041.26	663.09	175.646	1054.3	648.859	94.182	1071.4	637.371	44.1805	1072.24	670.466	55.1738	1027.25	768.057	964.621	1399.35	734.707	558.771	1415.82	722.31	535.927	1285.11	734.185	486.616	1422.96	789.344	475.629	1367.63	709.996	104.986	1411.25	733.031	121.277	1327.3	862.444	66.1853	1323.63	838.397	56.9664	1435.79	865.892	74.7153	1366.87	776.165	953.779	1032.31	736.42	552.046	1012	715.279	530.005	1140.77	723.487	484.016	1008.21	782.585	462.785	1062.76	713.191	106.321	1030.56	735.426	119.116	1112.1	865.008	63.6174	1121.71	838.743	47.4746	1005.16	871.549	71.2268	1073.79
0.953	850.188	1049.83	1327.3	854.485	1050.42	1109.01	665.435	1098.2	1256.55	666.801	1096.49	1167.45	765.208	1132.9	1374.62	768.246	1129.34	1052.11	710.872	770.701	1417.6	718.98	660.13	1418.28	661.622	767.98	1367.48	666.062	657.784	1366.21	688.777	268.926	1435.78	697.48	189.154	1423.64	651.288	270.455	1396.39	657.581	191.338	1386.45	644.754	94.4664	1373.23	632.57	44.0771	1374.58	658.08	59.2123	1412.33	715.294	758.892	1020.13	726.22	649.044	1010.97	668.717	752.259	1070.33	673.75	641.962	1061.88	691.543	255.275	1004.6	701.821	176.462	1020.31	653.105	259.329	1041.26	663.097	175.659	1054.29	648.855	94.1928	1071.4	637.367	44.1833	1072.24	670.458	55.1742	1027.25	768.071	964.616	1399.36	734.714	558.783	1415.84	722.326	535.93	1285.11	734.189	486.607	1422.96	789.339	475.643	1367.63	709.997	104.987	1411.25	733.058	121.287	1327.29	862.448	66.1911	1323.63	838.4	56.9671	1435.79	865.891	74.7208	1366.86	776.186	953.781	1032.31	736.434	552.057	1012	715.284	530.021	1140.77	723.502	484.02	1008.21	782.602	462.785	1062.77	713.2	106.333	1030.55	735.428	119.119	1112.1	865.015	63.6204	1121.71	838.742	47.4756	1005.15	871.551	71.2241	1073.79
0.96	850.206	1049.82	1327.3	854.51	1050.43	1109.01	665.457	1098.2	1256.54	666.831	1096.49	1167.45	765.227	1132.9	1374.63	768.261	1129.33	1052.1	710.884	770.701	1417.61	718.99	660.133	1418.28	661.631	767.989	1367.49	666.067	657.797	1366.21	688.779	268.933	1435.78	697.484	189.148	1423.64	651.294	270.459	1396.4	657.58	191.334	1386.46	644.755	94.4595	1373.23	632.57	44.0771	1374.58	658.073	59.2169	1412.33	715.303	758.89	1020.14	726.233	649.047	1010.97	668.728	752.264	1070.35	673.75	641.969	1061.89	691.547	255.279	1004.6	701.832	176.462	1020.31	653.108	259.326	1041.26	663.112	175.65	1054.29	648.863	94.1905	1071.4	637.366	44.192	1072.24	670.463	55.1818	1027.25	768.091	964.614	1399.36	734.723	558.776	1415.82	722.305	535.934	1285.11	734.197	486.615	1422.96	789.343	475.636	1367.64	710.001	104.98	1411.25	733.051	121.274	1327.3	862.45	66.1898	1323.62	838.395	56.9698	1435.79	865.884	74.7194	1366.87	776.197	953.79	1032.32	736.432	552.056	1012.01	715.289	530.025	1140.77	723.501	484.024	1008.21	782.597	462.789	1062.77	713.19	106.331	1030.55	735.42	119.105	1112.09	865.004	63.611	1121.71	838.741	47.468	1005.16	871.549	71.227	1073.8
0.967	850.219	1049.82	1327.31	854.521	1050.43	1109.01	665.478	1098.21	1256.56	666.85	1096.49	1167.45	765.255	1132.92	1374.61	768.278	1129.32	1052.11	710.898	770.699	1417.6	719	660.134	1418.27	661.639	767.985	1367.49	666.077	657.786	1366.21	688.783	268.927	1435.78	697.484	189.154	1423.63	651.292	270.456	1396.39	657.583	191.335	1386.45	644.756	94.4635	1373.23	632.572	44.0723	1374.58	658.076	59.2121	1412.33	715.313	758.89	1020.13	726.232	649.045	1010.96	668.74	752.265	1070.34	673.761	641.961	1061.89	691.555	255.282	1004.59	701.821	176.47	1020.3	653.113	259.338	1041.26	663.11	175.653	1054.28	648.86	94.1898	1071.41	637.367	44.1876	1072.24	670.467	55.1755	1027.26	768.092	964.616	1399.37	734.725	558.776	1415.83	722.308	535.945	1285.1	734.194	486.611	1422.97	789.343	475.631	1367.63	710	105.001	1411.25	733.043	121.273	1327.31	862.449	66.1889	1323.63	838.402	56.9595	1435.79	865.885	74.6958	1366.86	776.215	953.796	1032.32	736.442	552.058	1012	715.311	530.02	1140.76	723.512	484.052	1008.2	782.599	462.787	1062.76	713.205	106.332	1030.55	735.424	119.122	1112.09	865	63.6177	1121.72	838.737	47.471	1005.15	871.542	71.2286	1073.79
0.973	850.236	1049.83	1327.32	854.527	1050.43	1109.01	665.497	1098.21	1256.55	666.869	1096.49	1167.45	765.261	1132.91	1374.61	768.293	1129.32	1052.11	710.902	770.708	1417.61	719.004	660.135	1418.29	661.649	767.986	1367.49	666.085	657.79	1366.22	688.783	268.921	1435.78	697.484	189.143	1423.63	651.289	270.463	1396.4	657.578	191.339	1386.45	644.761	94.4613	1373.23	632.566	44.0785	1374.58	658.081	59.211	1412.33	715.31	758.884	1020.14	726.239	649.048	1010.96	668.741	752.265	1070.35	673.767	641.957	1061.88	691.55	255.281	1004.59	701.84	176.46	1020.31	653.11	259.337	1041.25	663.112	175.659	1054.28	648.86	94.192	1071.4	637.366	44.1876	1072.23	670.464	55.171	1027.25	768.115	964.599	1399.36	734.728	558.777	1415.83	722.328	535.944	1285.11	734.197	486.606	1422.97	789.348	475.641	1367.65	709.999	104.98	1411.24	733.053	121.281	1327.29	862.442	66.1914	1323.63	838.393	56.9667	1435.79	865.883	74.7138	1366.87	776.217	953.788	1032.32	736.45	552.054	1012	715.312	530.012	1140.76	723.519	484.02	1008.21	782.596	462.768	1062.78	713.21	106.331	1030.55	735.424	119.119	1112.09	865.005	63.6215	1121.71	838.733	47.4724	1005.15	871.541	71.2248	1073.8
