Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
19.453	2328.38	967.06	1096.39	2354.9	940.554	887.921	2154.57	1010.03	1002.43	2166.55	998.621	917.351	2231.16	1034.4	1142.39	2280.45	1032.63	822.937	2228.82	645.535	1138.5	2260.26	541.678	1117.26	2179.16	642.047	1088.01	2211.57	539.731	1061.01	2120.97	238.089	1071.21	2085.13	170.707	1042.39	2091.67	268.435	1036.56	2053.17	202.634	1011.77	1975.82	108.162	969.492	1954.13	60.8651	968.611	1975.89	71.3428	1009.97	2352.71	624.31	809.444	2416.54	535.946	823.556	2310.4	603.946	859.842	NaN	NaN	NaN	2188.63	480.479	839.36	2111.42	469.231	856.793	2192.66	521.655	873.904	2110.6	509.088	889.391	2022.62	524.367	921.078	1974.12	534.927	923.302	1983.55	508.243	874.042	2189.66	51.5186	950.496	2143.72	44.7512	1055.19	1995.28	302.916	939.629	1978.14	345.791	832.646
19.46	2328.91	968.152	1095.84	2354.44	944.81	886.774	2154.95	1013.21	1003.81	2166.45	1002.3	918.618	2229.94	1036.37	1143.32	2279	1035.88	823.045	2216.97	648.276	1139.14	2244.29	543.095	1117.76	2165.92	646.303	1089.95	2193.21	542.541	1063.14	2094	240.891	1071.35	2057.06	174.049	1042.79	2065.22	271.467	1036.37	2025.79	206.352	1012.17	1946.8	112.138	970.785	1924.44	65.1401	969.423	1946.29	74.8496	1010.67	2361.92	631.851	810.534	2431.16	547.145	826.036	2320.39	609.311	860.635	NaN	NaN	NaN	2205.49	476.35	840.532	2128.43	458.952	856.976	2205.85	517.004	874.894	2124.48	498.825	889.532	2034.37	508.358	916.554	1983.68	513.453	920.125	1997.21	487.279	871.231	2159.27	51.6804	950.828	2113.27	44.8849	1055.38	2025.08	284.768	940.352	2006.03	324.39	832.338
19.467	2329.84	969.112	1095.57	2354.4	949.591	885.705	2155.69	1016.74	1005.28	2166.7	1006.31	920.109	2229.85	1038.37	1143.44	2277.95	1039.61	823.261	2205.33	651.513	1139.52	2227.37	545.094	1118.01	2152.82	651.562	1091.87	2175.23	546.542	1064.76	2067.26	244.804	1071.56	2029.35	178.284	1043.59	2039.02	275.622	1036.63	1998.32	210.994	1012.67	1918.19	117.347	972.542	1895.18	70.8451	970.491	1917.14	79.3732	1011.98	2371.6	640.041	812.468	2443.84	558.579	828.259	2330.03	615.876	861.981	NaN	NaN	NaN	2221.54	471.078	841.917	2145.91	448.675	858.919	2218.35	511.683	876.114	2138.4	487.467	889.948	2046.7	489.607	915.315	1995.34	490.436	917.478	2011.66	465.136	867.743	2128.94	52.0272	951.29	2082.98	45.2552	1055.53	2056	266.603	941.191	2035.01	303.137	832.728
19.473	2331.07	970.29	1095.5	2354.78	954.632	885.032	2156.93	1020.53	1007.18	2167.38	1010.69	921.592	2231.21	1041.25	1143.05	2277.47	1043.95	823.675	2193.88	655.538	1139.49	2210.91	548.333	1117.4	2140.39	657.862	1092.94	2157.41	551.947	1065.44	2041.27	249.739	1072.19	2002.43	183.586	1044.67	2013.22	280.698	1037.35	1971.43	216.704	1013.86	1890.45	123.911	974.901	1866.47	77.9884	971.994	1888.67	85.3103	1013.68	2380.26	648.637	814.438	2455.54	570.267	830.957	2339.05	623.087	863.699	NaN	NaN	NaN	2236.33	466.034	843.392	2162.94	435.747	858.905	2230.36	505.412	877.632	2152.43	474.966	890.351	2059.52	469.327	913.542	2008.64	466.138	915.826	2027.5	442.955	866.722	2098.95	52.1289	951.661	2052.35	45.0517	1055.33	2087.72	248.998	941.369	2064.93	282.307	833.185
19.48	2332.66	972.02	1095.61	2355.62	960.021	884.673	2158.53	1024.66	1009.22	2168.17	1015.47	923.308	2234.45	1045.23	1142.48	2277.19	1049.04	824.407	2182.6	660.452	1139.18	2194.53	552.687	1116.3	2128.69	665.547	1093.42	2139.96	558.889	1065.7	2015.93	255.755	1073.02	1976.29	189.772	1046.02	1987.85	286.808	1038.28	1945.49	223.02	1015.26	1863.86	131.989	977.469	1838.42	87.7432	973.986	1861.26	92.5897	1015.43	2388.44	657.672	816.697	2466.01	582.038	834.078	2347.61	631.069	865.624	NaN	NaN	NaN	2252.19	459.169	844.526	2180.32	424.261	857.74	2242.22	498.101	878.681	2166.79	461.582	890.611	2074.26	448.017	912.956	2023.87	440.788	915.052	2045.09	418.296	867.289	2069.2	51.9066	952.051	2021.79	45.8312	1055.6	2121.29	231.315	944.043	2095.96	261.939	833.944
19.487	2334.5	974.259	1095.68	2356.93	965.756	884.656	2160.46	1028.94	1011.23	2169.32	1020.37	924.743	2239.91	1050.76	1141.32	2277.75	1054.71	825.138	2172.06	665.299	1138.11	2178.52	558.115	1114.96	2117.63	674.764	1094.08	2123.18	567.138	1065.6	1991.55	262.76	1074.02	1951.23	197.054	1047.61	1963.55	293.858	1039.45	1920.56	230.321	1016.81	1838.67	141.34	980.179	1811.72	98.1929	975.558	1834.69	101.303	1017.27	2395.93	667.227	818.746	2475.52	593.869	837.007	2355.45	639.787	867.624	NaN	NaN	NaN	2268.08	451.414	845.48	2199.26	410.417	859.039	2254	490.099	879.6	2181.66	447.545	891.105	2090.46	427.156	912.728	2041.05	414.641	915.13	2064.44	393.746	867.813	2039.91	51.2467	952.364	1991.72	46.825	1055.86	2156.03	214.23	944.533	2128.76	242.538	834.309
19.493	2336.58	976.572	1095.5	2358.66	971.868	884.783	2162.68	1033.3	1012.91	2170.73	1025.56	925.997	2246.22	1057.03	1140.6	2278.75	1060.94	825.697	2162.02	672.165	1137.75	2163.39	564.89	1113.99	2107.69	684.11	1094.18	2107.34	577.145	1066.06	1968.25	270.696	1075.24	1927.48	205.036	1049.31	1940.17	301.831	1040.56	1897	238.312	1018.34	1815.2	151.917	982.895	1786.38	110.086	977.144	1809.53	112.482	1020.54	2403.04	676.854	820.825	2484.09	605.5	840.033	2362.55	649.184	869.485	2443.83	577.668	894.16	2284.23	443.36	847.254	2218.56	397.359	860.683	2266.26	481.171	880.674	2197.72	432.685	892.074	2108.34	404.94	913.503	2059.83	388.541	915.843	2084.57	369.585	868.231	2010.51	50.4387	952.68	1962.22	47.9495	1056.73	2192.02	198.5	945.427	2161.89	223.923	835.452
19.5	2338.83	978.891	1095.16	2360.65	978.109	885.056	2165.19	1037.77	1014.65	2172.32	1030.83	926.985	2253.35	1063.17	1139.63	2280	1067.56	826.465	2152.73	680.023	1137.79	2148.54	572.742	1113.7	2098.9	693.962	1094.02	2093.06	587.576	1065.93	1946.26	279.403	1076.79	1905.14	213.78	1051.29	1918.35	310.529	1041.93	1874.97	246.936	1019.79	1793.75	163.484	985.368	1762.84	123.209	978.852	1785.27	122.683	1022.13	2409.73	686.443	822.722	2491.85	616.504	843.182	2369.29	658.704	871.464	2451.09	587.478	896.77	2299.97	435.169	849.034	2238.91	383.814	862.23	2279.66	471.245	882.505	2215.08	417.39	893.729	2127.95	382.636	914.756	2081.43	361.888	917.618	2107.62	344.947	870.05	1980.94	50.3126	953.194	1933.75	49.3623	1057.5	2228.87	183.737	946.235	2196.03	206.409	836.624
19.507	2341.13	981.154	1094.7	2362.96	984.811	885.561	2167.98	1042.3	1016.2	2174.04	1036.32	927.665	2260.81	1068.76	1138.94	2281.39	1074.6	827.008	2144.27	688.551	1138.05	2134.46	581.377	1113.8	2091.01	705.165	1094.52	2079.88	599.131	1065.88	1925.79	288.779	1078.17	1884.45	223.035	1053.39	1898.01	319.698	1043.09	1854.58	255.906	1021.37	1774.43	175.616	987.735	1741.19	137.379	980.37	1763.71	134.733	1022.55	2415.79	695.947	824.373	2498.73	627.091	846.225	2375.37	668.195	873.036	2457.43	597.387	899.369	2317.13	426.713	851.494	2260.28	370.325	864.544	2293.9	460.613	885.085	2233.97	401.616	896.243	2149.88	359.914	917.219	2105.1	335.513	920.238	2131.63	321.08	871.929	1952.36	50.0563	953.925	1906.44	51.407	1058.31	2266.54	169.969	947.176	2231.09	190.254	837.929
19.513	2343.49	983.326	1094.08	2365.19	991.603	885.985	2171.03	1046.92	1017.37	2176.68	1041.29	927.565	2268.42	1073.32	1138.64	2283.01	1081.78	827.575	2136.55	697.648	1138.47	2120.93	591.045	1114.2	2084.57	716.684	1094.38	2067.62	611.517	1065.9	1906.79	298.476	1079.95	1865.23	232.858	1055.38	1879.16	329.105	1044.39	1835.6	265.317	1022.74	1757.36	188.447	989.533	1721.65	152.38	981.564	1743.69	147.724	1023.79	2421.6	705.071	825.761	2504.77	637.04	849.15	2380.83	677.348	874.221	2462.96	607.036	901.463	2334.6	417.998	854.279	2282.35	357.274	866.728	2308.28	449.818	887.694	2253.64	386.01	898.326	2173.32	337.629	919.955	2130.81	309.723	923.295	2158	297.769	874.746	1924.33	50.379	954.385	1879.28	53.3039	1059.48	2304.96	157.441	948.158	2267.12	175.203	839.376
19.52	2345.77	985.442	1093.4	2367.46	998.483	886.246	2174.21	1051.44	1018.38	2178.58	1046.89	927.769	2276.19	1077.06	1138.7	2284.45	1089.1	827.879	2129.42	707.258	1139.03	2108.09	601.372	1114.75	2078.57	728.615	1094.69	2056.37	624.262	1066.02	1888.95	308.513	1081.99	1848.13	242.397	1057.8	1861.65	338.567	1045.45	1818.54	274.379	1024.18	1742.66	201.481	991.285	1704.49	168.243	982.401	1725.71	161.51	1024.75	2426.76	714.051	826.888	2509.85	646.387	851.694	2385.51	686.511	874.956	2467.21	615.969	903.109	2352.28	409.101	856.943	2305.13	344.311	869.565	2323.72	438.455	890.745	2274.34	370.307	901.217	2198.38	315.631	923.177	2158.21	284.574	926.777	2185.8	275.06	877.861	1897.69	51.0459	955.169	1853.15	56.0149	1060.65	2343.98	146.283	949.243	2303.81	161.456	841.08
19.527	2347.92	987.411	1092.69	2369.72	1005.33	886.528	2177.43	1055.81	1019.29	2180.82	1052.59	927.72	2284.3	1080.02	1139.15	2285.8	1096.39	828.076	2123.03	716.939	1139.62	2096.03	612.174	1115.88	2073.82	740.334	1094.6	2046.84	637.445	1065.68	1872.28	318.819	1083.74	1831.38	252.3	1060.94	1845.8	347.917	1046.7	1803.28	283.246	1025.41	1730.51	215.004	992.823	1689.7	185.189	983.365	1710	176.132	1025.72	2431.26	722.803	827.826	2514.07	654.76	853.932	2389.67	695.256	875.555	2470.06	623.766	903.85	2370.27	399.915	859.901	2328.71	331.46	872.265	2339.57	426.829	894.166	2296.1	354.727	904.463	2225.02	294.393	926.801	2187.41	260.253	930.574	2215.67	252.815	881.722	1870.59	53.0985	954.804	1827.58	59.0357	1061.77	2384.07	136.495	950.686	2341.28	149.068	843.026
19.533	2349.97	989.194	1092.04	2371.9	1011.84	886.574	2180.59	1059.93	1019.91	2183.19	1058.25	927.84	2292.59	1082.45	1139.82	2286.92	1103.51	828.167	2117.3	726.55	1140.34	2084.47	622.925	1117.59	2069.91	751.827	1094.57	2037.74	650.324	1066.22	1856.52	329.284	1086.14	1816.47	261.921	1063.95	1831.07	357.317	1047.61	1789.39	291.918	1026.9	1720.28	228.692	994.851	1677.45	202.59	984.244	1696.26	191.266	1026.72	2435.1	731.227	829.125	2516.98	662.512	855.811	2393.21	702.978	875.911	2471.5	630.388	903.669	2388.78	390.765	862.892	2352.91	319.08	875.197	2356.18	414.876	897.454	2318.94	339.397	907.939	2253.29	273.826	931.047	2218.19	237.023	934.781	2246.51	232.086	885.429	1847.08	55.2525	956.3	1802.71	62.9132	1062.8	2423.8	128.209	952.446	2379.38	138.257	845.199
19.54	2351.91	990.836	1091.45	2374.04	1017.87	886.549	2183.39	1063.75	1020.45	2184.91	1063.85	928.554	2300.83	1084.42	1140.51	2287.86	1110.31	828.263	2110.8	735.525	1141.77	2074.08	633.598	1119	2067.59	762.948	1093.31	2029.6	662.733	1067.38	1841.94	340.033	1088.34	1802.54	272.079	1067.04	1817.31	366.72	1048.49	1776.69	300.591	1028.35	1712.55	242.507	997.058	1667.66	220.524	985.07	1684.55	206.883	1027.57	2437.83	739.37	830.914	2518.9	668.98	857.706	2394.51	709.583	875.254	2471.92	635.705	903.293	2407.37	381.564	865.708	2377.61	307.191	878.38	2373.4	402.891	900.903	2341.93	324.825	910.925	2282.48	254.306	935.531	2250.39	214.915	939.274	2279.35	212.088	890.289	1824.81	58.3703	958.197	1778.1	67.9557	1064.04	2464.08	121.827	953.866	2417.96	129.39	847.596
19.547	2353.99	992.267	1091.11	2376.25	1023.47	886.503	2185.78	1067.36	1020.96	2187.15	1068.99	928.978	2308.49	1086.25	1140.73	2288.61	1116.86	828.365	2105.75	744.244	1142.37	2064.59	643.951	1120.35	2065.11	773.042	1092.5	2022.52	674.463	1067.46	1828.13	351.339	1090.5	1789.47	282.76	1070.45	1804.56	376.815	1049.21	1765.02	309.825	1029.73	1705.75	256.718	1000.08	1659.9	238.776	986.309	1674.34	222.946	1029.04	2439.58	746.058	832.954	2519.6	674.614	859.724	2394.59	714.563	874.373	2471.11	639.563	902.546	2426.15	372.571	868.63	2402.7	296.126	881.701	2390.35	391.303	903.662	2365.97	310.868	914.248	2312.28	235.616	940.088	2283.56	193.955	943.869	2312.34	193.32	894.622	1804.15	63.0964	960.634	1755.23	74.3025	1065.1	2504.14	117.859	956.152	2456.63	122.126	850.645
19.553	2355.34	993.765	1090.77	2378.49	1028.57	886.456	2187.79	1070.83	1021.75	2189.28	1073.79	929.66	2315.14	1087.84	1141.02	2289.06	1122.82	828.613	2101.05	752.34	1142.46	2056.21	653.492	1120.79	2063.06	782.021	1091.04	2015.93	685.225	1066.63	1815.12	363.03	1092.81	1776.86	293.889	1073.65	1793	387.248	1049.85	1753.76	319.858	1031.28	1699.77	271.178	1002.88	1652.68	257.057	987.8	1664.53	239.99	1030.99	2440.1	751.313	835.283	2519.36	678.919	861.955	2393.59	717.727	873.179	2469.04	641.772	900.988	2445.08	363.941	871.664	2427.72	286.025	884.753	2408.27	380.034	906.575	2390.3	298.097	917.755	2342.82	218.349	944.48	2318.16	174.209	948.755	2345.79	175.934	899.204	1785.2	69.4998	963.749	1733.46	83.1562	1067.15	2543.75	116.658	959	2495.21	116.81	853.934
19.56	2356.45	995.201	1090.65	2380.7	1033.27	886.699	2189.47	1074.27	1022.59	2191.25	1078.24	930.668	2320.46	1089.21	1140.91	2289.35	1128.07	828.967	2096.83	759.725	1141.78	2049.26	662.056	1120.6	2061.19	789.758	1088.89	2010.4	694.595	1066.4	1802.44	375.053	1095.02	1763.66	305.796	1076.32	1781.9	398.536	1050.95	1742.58	331.035	1032.97	1692.47	286.47	1005.84	1644.94	275.352	990.038	1654.97	257.18	1032.94	2439.54	755.081	837.639	2518.09	681.972	864.067	2391.41	718.578	870.81	2466.63	642.543	898.857	2463.89	356.041	874.374	2452.57	276.95	888.138	2426.28	369.696	909.399	2414.59	286.671	921.077	2373.39	202.577	948.454	2352.57	156.457	953.346	2379.82	159.936	903.333	1766.85	77.9612	967.634	1713.81	93.9357	1069.66	2582.32	118.005	962.346	2533.29	113.609	857.557
19.567	2357.18	996.56	1090.87	2382.37	1037.03	887.327	2190.73	1077.48	1023.6	2192.92	1082.49	931.993	2324.52	1090.76	1140.64	2289.28	1132.71	829.614	2093.08	766.372	1140.08	2044.01	669.264	1119.94	2059.25	796.132	1086.07	2006.35	701.89	1064.41	1792.19	386.522	1096.94	1752.66	318.295	1078.09	1772.08	410.371	1052	1731.54	343.541	1034.5	1683.08	301.546	1008.2	1635.24	292.56	991.748	1643.57	274.141	1034.95	2438.54	756.959	839.151	2516.43	683.576	865.831	2389.16	718.225	867.725	2463.96	641.863	896.381	2482.39	348.937	877.038	2476.43	269.427	891.057	2444	360.308	912.253	2438.5	276.035	925.041	2403.95	188.132	952.224	2386.76	140.475	957.477	2412.65	146.365	906.861	1746.35	88.4073	972.59	1696.06	104.144	1071.91	2618.97	121.933	966.53	2570.56	112.507	861.874
19.573	2357.74	998.12	1091.34	2383.45	1039.87	888.027	2191.78	1080.57	1024.61	2194.12	1086.3	933.183	2327.42	1092.84	1140.22	2289.05	1136.48	830.564	2089.83	772.314	1137.89	2040.59	675.1	1118.75	2057.33	801	1082.67	2004.08	706.716	1061.91	1782.89	398.562	1097.88	1741.29	331.216	1079.61	1763.74	422.459	1052.91	1721.04	356.832	1035.85	1672.4	316.698	1009.8	1625.25	309.889	993.729	1632.42	290.974	1036.66	2437.19	757.304	839.836	2514.7	683.551	867.397	2387.13	717.442	865.362	2461.14	640.552	894.301	2499.81	342.781	879.318	2499.06	263.269	894.091	2460.81	352.199	914.54	2461.24	267.784	928.663	2433.17	175.375	955.496	2420.19	126.477	961.195	2445.73	134.067	910.552	1725.86	98.0372	979.228	1676	118.95	1074.53	2653.1	127.925	971.517	2606.31	113.182	866.666
19.58	2357.98	1000.07	1092.15	2383.69	1041.85	888.86	2192.38	1083.35	1025.38	2194.92	1089.62	934.289	2329.15	1095.45	1139.71	2288.47	1139.49	831.651	2087.28	777.415	1135.34	2038.75	679.473	1117.73	2055.97	804.522	1078.48	2003.6	709.409	1058.87	1774.99	410.649	1098.67	1730.75	344.935	1080.84	1757.17	434.928	1053.64	1711.49	371.205	1036.9	1660.32	333.019	1010.84	1612.86	327.804	995.445	1619.65	309.223	1038.39	2435.95	756.626	840.201	2512.83	682.332	867.993	2385.38	716.663	864.236	2458.73	638.977	893.068	2515.79	337.289	881.38	2520.1	258.07	897.37	2477.28	344.319	917.793	2482.53	260.628	932.038	2461.16	164.353	958.53	2452.14	114.556	964.596	2477.54	123.854	913.867	1704.78	113.89	981.439	1656.68	137.012	1079.26	2684.12	135.279	977.341	2640.1	115.678	872.066
19.587	2358.06	1002.23	1093.25	2383.45	1043.31	889.966	2192.49	1085.49	1026.16	2195.12	1092.47	935.178	2329.39	1098.34	1139.71	2287.38	1141.91	832.651	2084.83	781.631	1132.71	2038.11	682.465	1116.38	2055.86	806.328	1074.09	2004.74	710.365	1056.39	1769.55	422.562	1098.19	1720.17	359.78	1081.58	1751.84	448.156	1053.71	1702.75	386.838	1037.53	1648.75	350.26	1011.9	1600.87	346.807	997.618	1607.78	328.48	1040.71	2435.13	755.091	839.811	2510.99	680.183	867.841	2384.15	716.025	864.027	2456.42	637.325	892.715	2530.29	331.977	883.044	2539.63	253.523	900.009	2491.82	337.144	919.937	2502.07	254.075	935.027	2487.25	155.482	961.259	2481.88	105.122	967.566	2507.27	115.789	917.366	1684.87	128.557	985.971	1639.27	155.455	1083.37	2711.46	142.989	983.828	2670.62	118.971	877.766
19.593	2357.94	1004.52	1094.75	2382.96	1044.64	891.46	2192.08	1087.17	1026.92	2195.13	1094.63	935.982	2328.45	1100.84	1140.18	2286.36	1143.56	833.817	2084.2	783.746	1130.28	2038.79	683.888	1115.17	2056.27	806.798	1070.37	2007.14	709.703	1053.26	1764.63	435.15	1097.68	1711.81	374.869	1081.84	1747.73	461.313	1053.29	1695.62	402.477	1037.74	1639.27	368.52	1012.76	1590.96	367.017	1000.02	1598.12	349.082	1043.24	2434.32	753.112	838.761	2509.09	676.885	866.742	2382.83	715.509	864.572	2453.94	635.57	892.943	2544.01	326.807	884.65	2557.7	249.266	902.456	2504.88	330.106	920.993	2519.9	248.137	937.35	2510.96	148.782	963.37	2508.53	98.534	971.123	2534.32	109.904	920.918	1664.37	144.926	989.075	1622.69	175.483	1087.83	2735.04	150.545	990.723	2697.65	122.292	884.061
19.6	2357.8	1006.94	1096.71	2382.66	1045.77	893.17	2191.23	1088.25	1027.27	2195.13	1096.1	936.466	2326.41	1102.83	1140.93	2285.27	1144.03	835.047	2084.95	784.049	1128.39	2040.89	683.508	1113.99	2057.61	805.981	1067.62	2010.8	707.605	1050.67	1760.95	447.777	1097.11	1706.19	389.84	1081.68	1745.5	474.339	1052.79	1690.49	418.028	1037.66	1632.25	387.505	1013.19	1582.84	388.722	1002.33	1591.03	371.233	1045.44	2432.98	750.702	837.418	2506.53	673.132	865.105	2381.47	714.452	864.916	2451.11	633.733	893.201	2556.23	322.11	885.364	2573.9	245.68	904.835	2516.53	323.784	921.022	2535.47	242.93	938.888	2531.37	144.275	965.907	2531.27	93.9719	974.17	2557.62	105.721	924.376	1644.38	162.323	993.277	1607.44	196.949	1092.35	2754.61	157.536	998.047	2721.27	125.507	890.902
19.607	2357.42	1009.21	1098.92	2382.36	1046.59	895.235	2190.34	1088.62	1027.29	2195.11	1096.72	936.805	2323.22	1104.5	1142.15	2284.57	1143.44	836.362	2086.99	782.51	1127.41	2043.85	681.559	1113.44	2060.1	803.633	1066.23	2015.62	704.268	1048.79	1758.71	460.391	1096.39	1700.22	405.469	1081.78	1745.41	486.866	1051.77	1687.02	433.927	1037.11	1627.82	406.741	1011.87	1578.18	410.67	1002.77	1586.59	393.642	1046.6	2430.94	747.878	836.033	2503.36	669.064	863.06	2379.37	713.321	864.921	2448.03	631.363	893.364	2567.42	318.286	885.963	2587.91	242.906	907.075	2526.12	318.502	919.915	2548.27	238.817	939.466	2548.07	140.882	967.645	2549.53	90.8668	976.71	2576.86	102.723	927.585	1625.6	180.803	996.912	1593.56	219.456	1096.19	2769.69	163.137	1005.5	2740.77	127.812	898.326
19.613	2356.98	1011.15	1101.43	2382.33	1046.86	897.438	2189.62	1088.28	1027.02	2194.97	1096.51	936.957	2318.97	1106.03	1143.81	2284.04	1142.01	837.411	2090.21	779.339	1127.44	2048.74	677.68	1113.18	2063.61	799.899	1065.95	2021.46	699.672	1047.85	1759.11	471.833	1095.58	1697.38	420.823	1081.25	1747.05	499.095	1050.73	1685.55	449.625	1036.26	1625.44	426.601	1010.72	1576.55	434.155	1002.74	1584.17	416.294	1046.51	2428.75	744.438	834.779	2500.37	664.971	861.571	2376.94	711.159	864.939	2445.04	628.64	893.605	2576.37	315.449	886.213	2599.67	241.194	909.106	2533.84	313.907	918.344	2558.44	235.488	939.515	2560.46	138.788	968.71	2562.96	88.8386	978.564	2591.51	100.636	930.276	1609.09	200.398	1000.65	1581	242.805	1099.1	2779.96	167.122	1014.03	2755.63	129.674	905.617
19.62	2356.51	1012.64	1104.26	2382.41	1046.79	899.972	2189.57	1087.23	1026.71	2194.77	1095.27	937.152	2314.17	1107.16	1145.17	2283.97	1140.04	838.202	2094.56	774.524	1128.6	2054.95	672.344	1113.55	2067.92	794.984	1067.04	2028.13	694.027	1047.85	1760.21	483.815	1095.09	1695.54	436.544	1080.79	1750.22	511.024	1049.7	1685.82	465.48	1035.43	1624.86	445.7	1010.75	1577.42	456.008	1001.24	1583.21	438.74	1045.01	2426.78	740.601	833.467	2497.99	660.793	860.614	2375.05	708.626	864.95	2442.67	625.496	893.895	2582.62	312.999	886.36	2607.57	239.716	910.262	2539.06	310.158	917.118	2565.5	232.704	939.531	2569.28	136.969	968.463	2571.65	87.3235	979.254	2601.66	98.9943	931.68	1595.58	220.749	1003.75	1570.02	267.216	1101.7	2786.27	168.744	1020.95	2766.38	130.021	912.78
19.627	2356.11	1013.47	1106.97	2382.65	1046.36	902.517	2188.92	1085.7	1026.66	2194.11	1092.83	937.834	2308.91	1107.97	1146.69	2284.01	1137.56	838.945	2100.01	768.371	1130.87	2062.42	665.579	1114.66	2072.91	788.995	1069.5	2035.66	687.245	1049.04	1763.12	495.435	1094.71	1695.67	452.132	1080.57	1755.09	522.859	1049.2	1688.09	481.19	1034.83	1626.63	464.525	1008.74	1579.44	477.712	998.487	1584.29	461.154	1042.68	2425.25	736.417	831.901	2496.37	656.652	859.957	2373.84	705.789	865.249	2441.2	622.477	894.313	2585.62	310.535	886.781	2611.51	237.886	911.359	2541.78	306.89	916.899	2569.41	229.975	939.854	2574.04	135.235	967.444	2576.63	85.5418	978.251	2608.48	97.4405	932.439	1584.61	241.79	1007.44	1561.06	292.097	1103.59	2788.63	168.044	1028	2773.18	128.977	919.427
19.633	2355.78	1013.3	1109.57	2382.61	1045.63	905.227	2188.95	1083.34	1027.16	2193.42	1089.55	939.059	2303.46	1108.46	1148.11	2284.03	1134.74	839.701	2106.34	760.986	1134.09	2071.01	657.551	1116.71	2078.5	781.649	1073.19	2043.81	679.379	1051.36	1768.14	506.381	1094.67	1698.3	467.107	1080.4	1761.88	534.297	1049.29	1692.46	496.656	1034.81	1630.71	483.453	1006.67	1584.09	499.117	995.425	1587.6	483.61	1040.16	2423.8	732.129	830.424	2494.99	652.834	859.223	2372.99	702.782	865.824	2440.08	619.464	894.85	2585.2	307.578	887.673	2612.18	235.148	912.132	2541.62	303.69	918.036	2569.99	227.04	940.687	2575.01	133.106	965.744	2577.44	83.3101	976.683	2610.97	95.1864	932.077	1576.44	263.395	1010.29	1554.92	317.394	1104.75	2788.25	165.2	1033.53	2775.91	126.523	924.628
19.64	2355.61	1012.09	1111.86	2382.4	1044.67	907.738	2188.36	1080.22	1028.44	2192.43	1085.78	940.708	2298.44	1108.46	1149.26	2284.11	1131.39	840.649	2113.05	752.606	1137.93	2080.16	648.791	1119.34	2084.57	773.484	1077.1	2052.47	670.596	1054.2	1775.44	516.283	1095.19	1703.49	481.259	1080.57	1770.44	544.995	1050.03	1699.07	511.641	1035.49	1637.33	502.16	1004.82	1591.56	520.795	993.115	1593.86	505.531	1037.95	2421.66	728.646	829.776	2493.52	649.756	858.861	2371.52	699.816	866.397	2438.73	616.447	895	2581.94	304.093	888.75	2609	231.63	912.732	2538.9	300.218	919.857	2567.32	223.39	941.957	2572.82	130.108	964.461	2574.54	80.383	975.244	2609.35	92.374	931.712	1570.93	285.478	1012.61	1551.77	342.724	1105.52	2783.33	160.847	1039.33	2774.85	122.087	928.857
