Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z
0.573	908.854	1038.63	1346.6	902.355	1042.45	1110.91	735.185	1060.73	1284.58	732.256	1059.59	1181.48	840.284	1097.24	1378.72	829.17	1104.91	1081.99	793.857	763.173	1434.32	791.346	652.659	1436.47	738.819	764.5	1392.23	731.838	654.596	1392.86	707.749	272.687	1426.87	716.708	192.208	1418.61	686.549	275.906	1377.31	690.259	196.34	1369.74	669.005	93.1923	1369.06	657.799	43.9128	1371.11	685.696	61.0511	1412.8	795.168	785.25	1029.85	801.755	674.851	1022.73	742.507	779.62	1076.41	743.046	669.541	1066.24	740.239	256.487	1026.56	745.14	176.531	1038.29	704.878	261.81	1066.5	707.115	177.341	1073.66	685.355	94.7387	1086.08	671.018	44.8979	1081.13	702.149	63.2451	1036.93	834.936	944.489	1404.95	775.221	543.255	1426.65	764.474	522.016	1313.98	771.218	487.298	1433.14	818.873	461.094	1385.94	737.104	108.379	1407.43	762.759	114.914	1323.93	884.471	60.732	1330.53	852.466	56.6456	1436.81	890.88	68.704	1376.71	832.877	938.9	1049.8	792.208	540.068	1038.78	781.07	522.53	1151.92	787.353	480.7	1031.87	835.831	452.894	1080.79	756.692	103.354	1046.96	774.241	108.365	1131.4	900.234	62.6235	1116.45	861.076	50.444	1009.41	903.268	67.0074	1075.31
0.58	908.883	1038.63	1346.61	902.375	1042.46	1110.92	735.195	1060.72	1284.61	732.266	1059.59	1181.51	840.29	1097.24	1378.74	829.163	1104.9	1082.01	793.879	763.177	1434.33	791.364	652.669	1436.48	738.839	764.503	1392.23	731.859	654.602	1392.87	707.76	272.684	1426.88	716.709	192.213	1418.6	686.568	275.904	1377.32	690.263	196.344	1369.74	669.011	93.1936	1369.06	657.798	43.9127	1371.11	685.687	61.057	1412.81	795.171	785.259	1029.86	801.762	674.857	1022.73	742.516	779.625	1076.42	743.047	669.543	1066.25	740.249	256.497	1026.56	745.146	176.534	1038.3	704.885	261.811	1066.5	707.116	177.346	1073.67	685.355	94.7555	1086.08	671.017	44.8915	1081.13	702.159	63.2477	1036.94	834.965	944.494	1404.97	775.229	543.257	1426.65	764.479	522.021	1313.99	771.236	487.298	1433.14	818.881	461.089	1385.94	737.114	108.399	1407.43	762.773	114.905	1323.95	884.475	60.7277	1330.52	852.464	56.6447	1436.81	890.877	68.7072	1376.71	832.899	938.897	1049.81	792.212	540.072	1038.8	780.677	522.557	1151.91	787.348	480.706	1031.89	835.838	452.898	1080.79	756.696	103.343	1046.97	774.236	108.382	1131.41	900.232	62.6289	1116.44	861.076	50.4433	1009.4	903.267	67.0086	1075.31
0.587	908.888	1038.64	1346.63	902.361	1042.45	1110.93	735.218	1060.72	1284.64	732.274	1059.58	1181.52	840.314	1097.24	1378.77	829.148	1104.9	1082.03	793.902	763.174	1434.36	791.384	652.662	1436.5	738.855	764.503	1392.25	731.872	654.602	1392.89	707.76	272.687	1426.89	716.72	192.208	1418.6	686.576	275.909	1377.33	690.275	196.345	1369.75	669.014	93.1945	1369.06	657.797	43.923	1371.11	685.703	61.0463	1412.81	795.177	785.256	1029.89	801.757	674.85	1022.75	742.518	779.63	1076.45	743.048	669.545	1066.28	740.243	256.497	1026.57	745.143	176.537	1038.3	704.888	261.805	1066.53	707.113	177.352	1073.68	685.352	94.7461	1086.07	671.019	44.8993	1081.14	702.151	63.2426	1036.94	834.983	944.482	1404.99	775.244	543.25	1426.67	764.487	522.015	1314.01	771.251	487.294	1433.16	818.898	461.096	1385.97	737.108	108.394	1407.43	762.767	114.902	1323.94	884.476	60.7264	1330.54	852.462	56.644	1436.82	890.893	68.7021	1376.71	832.894	938.9	1049.83	792.202	540.067	1038.81	781.096	522.526	1151.95	787.36	480.706	1031.91	835.858	452.9	1080.82	756.694	103.337	1046.98	774.24	108.369	1131.4	900.237	62.6241	1116.45	861.079	50.4373	1009.41	903.274	67.0049	1075.32
0.593	908.919	1038.64	1346.64	902.369	1042.45	1110.95	735.235	1060.71	1284.66	732.281	1059.58	1181.56	840.325	1097.23	1378.79	829.147	1104.9	1082.05	793.928	763.174	1434.37	791.406	652.663	1436.51	738.876	764.507	1392.27	731.898	654.616	1392.91	707.777	272.681	1426.89	716.729	192.213	1418.61	686.585	275.914	1377.34	690.278	196.349	1369.75	669.016	93.1916	1369.06	657.795	43.9184	1371.11	685.701	61.0526	1412.81	795.183	785.254	1029.9	801.764	674.855	1022.77	742.528	779.631	1076.46	743.064	669.546	1066.3	740.247	256.498	1026.57	745.15	176.535	1038.31	704.891	261.807	1066.54	707.119	177.346	1073.68	685.353	94.7512	1086.09	671.02	44.9016	1081.14	702.157	63.2463	1036.94	835.01	944.489	1405.01	775.258	543.249	1426.68	764.491	522.014	1314.01	771.253	487.302	1433.17	818.9	461.089	1385.97	737.119	108.373	1407.43	762.786	114.904	1323.95	884.482	60.7243	1330.54	852.464	56.6434	1436.81	890.882	68.6972	1376.71	832.892	938.894	1049.84	792.227	540.064	1038.82	780.69	522.548	1151.93	787.355	480.706	1031.92	835.863	452.906	1080.82	756.693	103.339	1046.98	774.237	108.375	1131.4	900.234	62.6216	1116.45	861.083	50.437	1009.41	903.269	66.9998	1075.31
0.6	908.935	1038.64	1346.65	902.373	1042.47	1110.95	735.241	1060.71	1284.69	732.294	1059.57	1181.59	840.349	1097.23	1378.82	829.134	1104.9	1082.07	793.952	763.174	1434.4	791.427	652.667	1436.53	738.897	764.502	1392.29	731.91	654.602	1392.92	707.786	272.682	1426.92	716.737	192.21	1418.61	686.595	275.914	1377.36	690.288	196.348	1369.76	669.014	93.1951	1369.06	657.805	43.9205	1371.11	685.701	61.0606	1412.8	795.182	785.256	1029.92	801.771	674.857	1022.78	742.533	779.627	1076.48	743.053	669.542	1066.31	740.243	256.502	1026.58	745.145	176.543	1038.31	704.897	261.807	1066.55	707.121	177.35	1073.68	685.361	94.747	1086.09	671.021	44.9004	1081.14	702.16	63.2462	1036.94	835.028	944.482	1405.04	775.274	543.261	1426.7	764.508	522.016	1314.02	771.278	487.31	1433.19	818.919	461.095	1385.99	737.125	108.379	1407.43	762.78	114.906	1323.95	884.472	60.7204	1330.54	852.469	56.6466	1436.82	890.894	68.6995	1376.71	832.894	938.893	1049.86	792.228	540.072	1038.83	780.694	522.554	1151.94	787.37	480.707	1031.93	835.863	452.898	1080.83	756.701	103.337	1046.98	774.24	108.385	1131.42	900.241	62.6224	1116.45	861.088	50.4384	1009.41	903.267	67.0052	1075.31
0.607	908.944	1038.61	1346.65	902.365	1042.47	1110.96	735.251	1060.7	1284.72	732.297	1059.57	1181.61	840.362	1097.22	1378.83	829.117	1104.9	1082.09	793.977	763.164	1434.41	791.453	652.662	1436.54	738.913	764.504	1392.31	731.931	654.607	1392.94	707.798	272.678	1426.92	716.754	192.214	1418.63	686.594	275.92	1377.38	690.286	196.357	1369.77	669.024	93.1933	1369.06	657.801	43.925	1371.11	685.708	61.0533	1412.8	795.184	785.26	1029.93	801.763	674.862	1022.8	742.535	779.628	1076.5	743.069	669.542	1066.33	740.247	256.504	1026.59	745.146	176.541	1038.31	704.9	261.814	1066.56	707.122	177.35	1073.69	685.359	94.7546	1086.09	671.029	44.8943	1081.15	702.155	63.2539	1036.95	835.05	944.48	1405.06	775.292	543.246	1426.7	764.513	522.031	1314.04	771.295	487.304	1433.19	818.93	461.094	1386	737.124	108.39	1407.44	762.777	114.913	1323.95	884.474	60.719	1330.54	852.465	56.6457	1436.82	890.891	68.693	1376.72	832.883	938.902	1049.88	792.215	540.078	1038.84	780.703	522.548	1151.94	787.363	480.715	1031.94	836.619	453.246	1080.41	756.699	103.342	1046.98	774.229	108.372	1131.41	899.679	62.0235	1116.51	861.086	50.4416	1009.4	903.273	67.0026	1075.31
0.613	908.966	1038.63	1346.68	902.37	1042.46	1110.98	735.264	1060.7	1284.74	732.296	1059.56	1181.63	840.375	1097.22	1378.86	829.107	1104.9	1082.12	794.002	763.177	1434.43	791.47	652.661	1436.56	738.93	764.511	1392.33	731.95	654.603	1392.96	707.811	272.68	1426.94	716.763	192.211	1418.63	686.605	275.914	1377.39	690.292	196.363	1369.78	669.025	93.1979	1369.06	657.804	43.9309	1371.12	685.7	61.0464	1412.81	795.191	785.256	1029.95	801.776	674.857	1022.82	742.537	779.632	1076.53	743.069	669.54	1066.35	740.247	256.506	1026.59	745.147	176.546	1038.32	704.899	261.814	1066.56	707.119	177.356	1073.7	685.348	94.7519	1086.09	671.021	44.8997	1081.15	702.156	63.25	1036.95	835.072	944.467	1405.07	775.324	543.249	1426.72	764.524	522.023	1314.05	771.308	487.307	1433.22	818.939	461.097	1385.99	737.123	108.385	1407.44	762.781	114.906	1323.95	884.487	60.7049	1330.55	852.471	56.6396	1436.82	890.891	68.6841	1376.72	832.876	938.895	1049.88	792.213	540.107	1038.85	780.705	522.546	1151.95	787.372	480.717	1031.95	836.616	453.255	1080.41	756.706	103.343	1046.99	774.238	108.377	1131.42	899.688	62.018	1116.51	861.093	50.4342	1009.41	903.27	66.9951	1075.32
0.62	908.986	1038.64	1346.68	902.368	1042.47	1110.98	735.273	1060.69	1284.76	732.301	1059.56	1181.65	840.381	1097.21	1378.88	829.098	1104.9	1082.14	794.026	763.176	1434.44	791.491	652.662	1436.57	738.946	764.515	1392.34	731.96	654.61	1392.98	707.821	272.681	1426.95	716.773	192.212	1418.64	686.614	275.922	1377.41	690.291	196.366	1369.79	669.025	93.2079	1369.06	657.806	43.9326	1371.12	685.703	61.0574	1412.81	795.177	785.258	1029.96	801.766	674.855	1022.82	742.534	779.631	1076.55	743.068	669.548	1066.37	740.242	256.51	1026.6	745.146	176.548	1038.32	704.905	261.813	1066.56	707.127	177.35	1073.7	685.363	94.7524	1086.1	671.03	44.8935	1081.15	702.159	63.2614	1036.95	835.101	944.467	1405.08	775.328	543.249	1426.72	764.526	522.029	1314.06	771.324	487.303	1433.23	818.949	461.089	1386	737.126	108.391	1407.44	762.78	114.902	1323.94	884.496	60.7037	1330.54	852.468	56.6446	1436.82	890.901	68.6922	1376.7	832.874	938.895	1049.89	792.221	540.08	1038.86	780.718	522.549	1151.97	787.361	480.72	1031.96	836.607	453.263	1080.42	756.693	103.346	1046.98	774.24	108.383	1131.43	899.686	62.0213	1116.51	861.084	50.4481	1009.4	903.271	66.9971	1075.32
0.627	908.951	1038.59	1346.94	902.368	1042.46	1111.01	735.282	1060.69	1284.79	732.297	1059.56	1181.68	840.39	1097.21	1378.89	829.102	1104.9	1082.15	794.051	763.178	1434.45	791.51	652.669	1436.58	738.965	764.518	1392.37	731.98	654.616	1392.99	707.831	272.685	1426.95	716.772	192.22	1418.64	686.617	275.928	1377.41	690.29	196.367	1369.8	669.024	93.2103	1369.06	657.797	43.9333	1371.11	685.699	61.0617	1412.8	795.17	785.258	1029.99	801.755	674.859	1022.84	742.536	779.632	1076.57	743.071	669.541	1066.37	740.247	256.515	1026.6	745.151	176.545	1038.32	704.899	261.826	1066.57	707.119	177.355	1073.7	685.357	94.7561	1086.1	671.026	44.9019	1081.14	702.156	63.2668	1036.95	835.109	944.472	1405.1	775.343	543.253	1426.75	764.521	522.031	1314.06	771.334	487.314	1433.23	818.957	461.098	1386.02	737.13	108.391	1407.45	762.779	114.911	1323.95	884.578	60.6785	1330.5	852.473	56.6381	1436.82	890.896	68.6845	1376.71	832.869	938.889	1049.9	792.208	540.109	1038.87	780.724	522.544	1151.97	787.367	480.72	1031.97	836.617	453.264	1080.43	756.702	103.353	1046.99	774.241	108.381	1131.42	899.687	62.0233	1116.52	861.085	50.4492	1009.4	903.27	67.0032	1075.32
0.633	908.966	1038.59	1346.95	902.356	1042.47	1111.02	735.289	1060.68	1284.81	732.294	1059.56	1181.69	840.402	1097.2	1378.91	829.095	1104.89	1082.17	794.073	763.176	1434.48	791.537	652.66	1436.59	738.976	764.517	1392.4	731.991	654.615	1393.01	707.839	272.687	1426.96	716.778	192.218	1418.65	686.622	275.927	1377.41	690.305	196.363	1369.8	669.023	93.2104	1369.06	657.809	43.9288	1371.11	685.703	61.0596	1412.8	795.167	785.267	1030	801.737	674.866	1022.85	742.532	779.637	1076.59	743.063	669.544	1066.39	740.24	256.514	1026.61	745.148	176.552	1038.33	704.898	261.818	1066.56	707.127	177.348	1073.7	685.357	94.7636	1086.1	671.027	44.9048	1081.14	702.157	63.2756	1036.95	835.127	944.466	1405.11	775.354	543.236	1426.75	764.53	522.03	1314.08	771.341	487.308	1433.24	818.967	461.096	1386.03	737.121	108.394	1407.44	762.787	114.912	1323.95	884.516	60.7253	1330.5	852.464	56.6397	1436.82	890.891	68.681	1376.72	832.845	938.904	1049.91	792.208	540.122	1038.88	780.738	522.549	1151.97	787.364	480.725	1031.98	836.611	453.27	1080.44	756.699	103.345	1046.99	774.236	108.378	1131.42	899.687	62.0227	1116.52	861.085	50.4356	1009.41	903.262	67.0044	1075.32
0.64	909.016	1038.64	1346.71	902.349	1042.48	1111.03	735.29	1060.69	1284.84	732.296	1059.56	1181.71	840.407	1097.2	1378.93	829.092	1104.9	1082.18	794.094	763.183	1434.49	791.548	652.669	1436.61	738.992	764.52	1392.41	732.006	654.611	1393.03	707.846	272.686	1426.96	716.783	192.217	1418.65	686.621	275.928	1377.43	690.298	196.371	1369.8	669.021	93.203	1369.06	657.803	43.9348	1371.11	685.707	61.0612	1412.8	795.157	785.262	1030.01	801.737	674.865	1022.86	742.531	779.64	1076.61	743.059	669.542	1066.4	740.237	256.52	1026.61	745.144	176.558	1038.33	704.896	261.816	1066.57	707.124	177.354	1073.71	685.354	94.7599	1086.09	671.03	44.9063	1081.14	702.164	63.2569	1036.95	835.147	944.462	1405.12	775.371	543.247	1426.77	764.527	522.038	1314.08	771.351	487.32	1433.25	818.974	461.094	1386.05	737.134	108.394	1407.45	762.786	114.906	1323.94	884.513	60.7279	1330.49	852.467	56.6472	1436.82	890.897	68.6868	1376.71	832.846	938.904	1049.92	792.191	540.117	1038.88	780.732	522.555	1151.99	787.355	480.729	1031.99	836.614	453.272	1080.44	756.708	103.348	1046.99	774.243	108.386	1131.42	899.686	62.0234	1116.52	861.085	50.4499	1009.4	903.265	67.0048	1075.31
0.647	909.021	1038.61	1346.73	902.338	1042.47	1111.05	735.298	1060.68	1284.87	732.291	1059.57	1181.73	840.421	1097.19	1378.95	829.087	1104.91	1082.2	794.112	763.187	1434.51	791.567	652.668	1436.63	739.006	764.521	1392.45	732.02	654.617	1393.06	707.847	272.687	1426.97	716.785	192.22	1418.66	686.625	275.931	1377.43	690.301	196.371	1369.81	669.025	93.2151	1369.06	657.805	43.9409	1371.12	685.706	61.0568	1412.8	795.141	785.267	1030.03	801.723	674.873	1022.87	742.518	779.645	1076.64	743.055	669.541	1066.43	740.236	256.516	1026.62	745.141	176.562	1038.34	704.887	261.823	1066.58	707.122	177.354	1073.71	685.36	94.7656	1086.1	671.021	44.9089	1081.14	702.163	63.2696	1036.96	835.159	944.46	1405.14	775.385	543.245	1426.77	764.533	522.031	1314.1	771.361	487.312	1433.27	818.981	461.096	1386.04	737.132	108.406	1407.45	762.78	114.907	1323.95	884.512	60.7267	1330.5	852.468	56.6386	1436.82	890.902	68.6848	1376.71	832.832	938.905	1049.92	792.194	540.119	1038.9	780.741	522.551	1152	787.354	480.728	1031.99	836.605	453.267	1080.46	756.707	103.351	1047	774.246	108.372	1131.41	899.683	62.0161	1116.52	861.08	50.4425	1009.42	903.271	67.0018	1075.31
0.653	908.993	1038.58	1346.98	902.33	1042.47	1111.06	735.305	1060.67	1284.9	732.285	1059.56	1181.76	840.429	1097.19	1378.96	829.071	1104.91	1082.22	794.138	763.18	1434.53	791.587	652.666	1436.64	739.015	764.521	1392.47	732.042	654.612	1393.08	707.863	272.687	1426.96	716.785	192.216	1418.66	686.636	275.932	1377.43	690.308	196.369	1369.81	669.028	93.207	1369.06	657.802	43.9415	1371.12	685.708	61.0601	1412.8	795.119	785.271	1030.04	801.714	674.871	1022.89	742.51	779.639	1076.66	743.045	669.546	1066.44	740.228	256.523	1026.62	745.147	176.562	1038.34	704.887	261.818	1066.58	707.121	177.355	1073.72	685.358	94.7598	1086.1	671.035	44.906	1081.15	702.162	63.2798	1036.96	835.178	944.454	1405.16	775.392	543.248	1426.78	764.553	522.037	1314.1	771.364	487.307	1433.27	818.991	461.091	1386.06	737.132	108.403	1407.44	762.781	114.909	1323.94	884.507	60.7293	1330.51	852.47	56.6434	1436.82	890.898	68.6868	1376.72	832.816	938.912	1049.94	792.179	540.126	1038.91	780.729	522.56	1152.01	787.348	480.745	1032.02	836.601	453.282	1080.46	756.701	103.344	1046.99	774.25	108.384	1131.42	899.69	62.0128	1116.52	861.084	50.4425	1009.4	903.271	67.0074	1075.31
0.66	909	1038.59	1347	902.31	1042.47	1111.06	735.306	1060.67	1284.92	732.276	1059.56	1181.78	840.448	1097.18	1378.98	829.052	1104.92	1082.24	794.16	763.178	1434.54	791.602	652.658	1436.65	739.03	764.517	1392.49	732.049	654.611	1393.09	707.868	272.686	1426.97	716.793	192.221	1418.66	686.644	275.93	1377.44	690.3	196.373	1369.81	669.027	93.2121	1369.07	657.803	43.9402	1371.11	685.706	61.0521	1412.8	795.097	785.273	1030.06	801.701	674.873	1022.91	742.496	779.641	1076.69	743.032	669.546	1066.44	740.227	256.522	1026.63	745.138	176.559	1038.34	704.882	261.82	1066.58	707.122	177.357	1073.72	685.362	94.7583	1086.1	671.028	44.909	1081.15	702.16	63.2745	1036.96	835.184	944.456	1405.17	775.403	543.249	1426.78	764.549	522.036	1314.11	771.381	487.311	1433.27	818.989	461.088	1386.08	737.137	108.394	1407.45	762.781	114.919	1323.95	884.517	60.7307	1330.5	852.473	56.647	1436.82	890.906	68.6915	1376.72	832.796	938.911	1049.95	792.17	540.129	1038.92	780.735	522.555	1152.03	787.339	480.746	1032.02	836.591	453.284	1080.47	756.711	103.355	1047	774.243	108.389	1131.42	900.248	62.6235	1116.46	861.091	50.4494	1009.41	903.27	67.0075	1075.31
0.667	909.048	1038.61	1346.75	902.298	1042.47	1111.07	735.307	1060.67	1284.95	732.279	1059.57	1181.8	840.467	1097.18	1379.01	829.041	1104.93	1082.27	794.175	763.174	1434.56	791.623	652.659	1436.66	739.038	764.51	1392.51	732.059	654.615	1393.12	707.87	272.687	1426.97	716.799	192.218	1418.66	686.64	275.931	1377.44	690.309	196.376	1369.82	669.026	93.2142	1369.07	657.813	43.9307	1371.11	685.712	61.0635	1412.81	795.087	785.268	1030.07	801.683	674.877	1022.92	742.485	779.639	1076.71	743.016	669.553	1066.47	740.213	256.528	1026.64	745.134	176.567	1038.35	704.879	261.821	1066.59	707.121	177.361	1073.72	685.358	94.7637	1086.1	671.028	44.9081	1081.15	702.162	63.2795	1036.96	835.196	944.458	1405.18	775.411	543.245	1426.8	764.562	522.048	1314.12	771.381	487.3	1433.27	819.004	461.086	1386.07	737.128	108.399	1407.45	762.794	114.914	1323.96	884.52	60.7313	1330.5	852.468	56.6476	1436.82	890.904	68.6914	1376.72	832.772	938.916	1049.96	792.165	540.132	1038.93	780.731	522.555	1152.03	787.331	480.743	1032.03	836.584	453.288	1080.48	756.709	103.363	1047	774.257	108.386	1131.42	900.25	62.6241	1116.45	861.086	50.4541	1009.41	903.275	67.0125	1075.31
0.673	909.009	1038.59	1347	902.291	1042.47	1111.08	735.31	1060.68	1284.96	732.271	1059.57	1181.82	840.475	1097.17	1379.02	829.023	1104.93	1082.29	794.193	763.167	1434.57	791.634	652.658	1436.67	739.045	764.515	1392.54	732.062	654.608	1393.13	707.877	272.683	1426.98	716.802	192.212	1418.67	686.635	275.928	1377.45	690.304	196.373	1369.82	669.025	93.2072	1369.06	657.805	43.9273	1371.11	685.71	61.0633	1412.8	795.055	785.283	1030.09	801.647	674.874	1022.93	742.467	779.642	1076.73	743.008	669.546	1066.48	740.205	256.527	1026.65	745.137	176.563	1038.34	704.875	261.822	1066.61	707.12	177.356	1073.73	685.358	94.7604	1086.1	671.024	44.913	1081.15	702.166	63.2742	1036.97	835.206	944.454	1405.2	775.423	543.234	1426.8	764.562	522.039	1314.12	771.4	487.299	1433.27	818.984	461.084	1386.11	737.14	108.386	1407.45	762.779	114.907	1323.95	884.515	60.7298	1330.5	852.468	56.642	1436.82	890.898	68.6891	1376.71	832.751	938.916	1049.97	792.161	540.104	1038.96	780.736	522.541	1152.04	787.317	480.74	1032.05	836.579	453.289	1080.48	756.708	103.353	1047	774.256	108.378	1131.42	899.69	62.0223	1116.51	861.094	50.4494	1009.41	903.276	67.0096	1075.31
0.68	909.02	1038.58	1347.01	902.284	1042.48	1111.09	735.308	1060.68	1284.99	732.268	1059.57	1181.85	840.483	1097.17	1379.04	828.998	1104.92	1082.3	794.197	763.165	1434.59	791.645	652.653	1436.67	739.05	764.512	1392.55	732.075	654.607	1393.14	707.88	272.689	1426.98	716.81	192.217	1418.68	686.639	275.93	1377.45	690.309	196.371	1369.83	669.022	93.2167	1369.06	657.804	43.9342	1371.11	685.7	61.0613	1412.81	795.047	785.276	1030.11	801.632	674.88	1022.95	742.448	779.642	1076.74	742.989	669.55	1066.5	740.196	256.537	1026.65	745.123	176.575	1038.36	704.863	261.818	1066.62	707.116	177.356	1073.74	685.351	94.763	1086.1	671.032	44.9101	1081.15	702.159	63.2791	1036.97	835.203	944.459	1405.21	775.437	543.232	1426.8	764.553	522.045	1314.12	771.413	487.303	1433.28	819.053	461.094	1386.04	737.134	108.385	1407.44	762.781	114.916	1323.96	884.511	60.7281	1330.5	852.474	56.6512	1436.82	890.9	68.7015	1376.72	832.737	938.914	1049.99	792.121	540.14	1038.95	780.727	522.549	1152.05	787.314	480.748	1032.06	836.578	453.297	1080.49	756.706	103.357	1047	774.254	108.383	1131.42	899.685	62.0311	1116.51	861.09	50.4512	1009.4	903.271	67.0154	1075.31
0.687	909.013	1038.58	1347.02	902.269	1042.48	1111.1	735.318	1060.68	1285.02	732.254	1059.57	1181.88	840.493	1097.16	1379.05	828.985	1104.92	1082.33	794.209	763.166	1434.6	791.663	652.651	1436.69	739.063	764.515	1392.59	732.081	654.603	1393.15	707.874	272.68	1426.98	716.802	192.205	1418.68	686.64	275.928	1377.46	690.31	196.363	1369.83	669.025	93.2111	1369.06	657.806	43.9268	1371.11	685.709	61.0597	1412.8	795.01	785.279	1030.12	801.614	674.881	1022.97	742.436	779.642	1076.78	742.968	669.548	1066.51	740.189	256.527	1026.66	745.122	176.57	1038.36	704.857	261.818	1066.62	707.114	177.354	1073.74	685.36	94.7549	1086.11	671.024	44.9097	1081.15	702.17	63.2772	1036.97	835.216	944.459	1405.24	775.443	543.234	1426.81	764.56	522.047	1314.14	771.408	487.304	1433.3	819.058	461.092	1386	737.14	108.393	1407.45	762.782	114.901	1323.95	884.518	60.7291	1330.5	852.468	56.6415	1436.82	890.902	68.6885	1376.72	832.709	938.907	1050	792.117	540.117	1038.97	780.718	522.541	1152.06	787.291	480.747	1032.06	836.57	453.292	1080.49	756.703	103.361	1047	774.262	108.373	1131.43	899.685	62.0238	1116.51	861.083	50.4437	1009.41	903.273	67.0143	1075.32
0.693	909.021	1038.57	1347.03	902.254	1042.47	1111.11	735.316	1060.68	1285.03	732.258	1059.57	1181.89	840.506	1097.16	1379.06	828.972	1104.92	1082.35	794.22	763.155	1434.61	791.661	652.649	1436.69	739.067	764.511	1392.59	732.091	654.602	1393.17	707.879	272.68	1426.99	716.809	192.209	1418.67	686.634	275.926	1377.46	690.305	196.375	1369.83	669.028	93.2069	1369.06	657.807	43.9273	1371.11	685.707	61.0541	1412.8	794.989	785.286	1030.14	801.576	674.882	1022.98	742.419	779.646	1076.79	742.952	669.544	1066.54	740.171	256.534	1026.67	745.106	176.573	1038.36	704.841	261.823	1066.64	707.115	177.354	1073.74	685.356	94.7622	1086.11	671.033	44.9097	1081.15	702.16	63.2689	1036.96	835.215	944.455	1405.25	775.454	543.235	1426.82	764.568	522.049	1314.14	771.412	487.294	1433.29	819.055	461.1	1386.03	737.135	108.397	1407.45	762.762	114.921	1323.94	884.509	60.7304	1330.5	852.474	56.6414	1436.82	890.905	68.6909	1376.71	832.692	938.912	1050.01	792.092	540.117	1038.99	780.723	522.538	1152.08	787.282	480.748	1032.07	836.555	453.293	1080.5	756.704	103.368	1047.01	774.257	108.37	1131.42	900.24	62.6198	1116.45	861.092	50.4527	1009.4	903.286	67.0132	1075.31
