Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
22.08	2098.41	928.159	1090.16	2088.14	967.407	857.424	1929.3	980.418	1040.2	1919.76	988.578	943.378	2050.61	1007.42	1122.81	2019.44	1016.25	834.497	2036.74	625.416	1131.36	2067.3	520.488	1115.36	1984.79	617.46	1087.14	2015.02	513.155	1065.05	1858.23	532.037	1091.47	1777.07	543.123	1086.54	1863.72	555.223	1043.34	1785.42	570.141	1039.99	1693.59	614.362	1028.81	1652.08	641.981	1035.82	1662.93	613.768	1079.24	2050.32	695.157	795.883	2102.69	598.462	807.197	2003.14	675.408	843.118	2050.78	576.004	853.119	2043.64	222.98	854.501	2019.22	148.619	876.296	2004.95	245.575	883.757	1977.95	167.379	900.925	1922.12	85.4972	922.479	1904.99	37.3231	912.418	1943.3	55.8197	874.661	1589.25	422.209	1014.44	1604.68	461.714	1115.91	2123.71	49.9636	984.126	2101.68	41.251	874.851
22.087	2096	929.322	1090.15	2085.94	966.508	856.985	1926.96	980.478	1039.39	1917.81	989.415	942.024	2046.69	1006.95	1123.38	2015.47	1016.62	834.134	2046.18	625.903	1131.72	2081.33	522.382	1115.55	1994.28	615.248	1087.98	2029.34	512.405	1065.33	1875.62	531.896	1091.27	1794.89	541.914	1086.33	1880.96	555.333	1043.18	1802.29	569.484	1040.6	1708.4	613.212	1029.36	1666.25	639.817	1036.9	1678.71	611.622	1079.9	2043.57	694.106	794.956	2092.86	596.327	805.816	1995.75	675.053	841.677	2039.75	574.631	850.571	2024.64	221.61	853.997	1998.19	147.91	876.026	1986.11	245.204	882.665	1957.05	167.821	899.894	1898.34	86.1486	922.179	1881.2	37.9498	912.324	1919.54	56.0948	874.564	1608.54	418.626	1015.29	1625.09	457.946	1116.77	2099.99	49.9358	983.927	2077.99	41.1481	874.821
22.093	2093.82	930.893	1089.99	2083.43	964.959	856.1	1924.72	980.854	1038	1916.14	990.704	940.508	2042.53	1006.26	1124	2012.75	1016.9	833.426	2055.53	627.872	1131.83	2096.45	526.153	1115.2	2003.79	614.401	1088.7	2043.87	513.794	1065.96	1892.35	532.135	1090.94	1811.44	540.807	1086.16	1897.15	555.831	1043.1	1818.18	568.479	1040.79	1721.62	611.314	1031.42	1678.58	636.164	1038.08	1692.85	608.166	1080.56	2036.05	694.075	793.804	2083.64	594.409	804.65	1987.32	675.785	839.837	2028.48	573.672	847.707	2004.97	221.084	853.462	1976.9	148.352	875.579	1967.03	245.811	881.796	1936.11	169.217	899.134	1874.62	86.9496	921.961	1857.4	38.6829	912.259	1895.83	56.7345	874.5	1628.12	413.412	1016.24	1645.03	452.584	1117.39	2076.29	49.9201	983.721	2054.03	40.9419	874.588
22.1	2091.72	932.173	1089.92	2081.47	964.104	856.005	1922.51	981.605	1036.27	1914.53	992.531	939.225	2038.33	1005.92	1124.15	2011.29	1017.04	832.473	2064.45	631.377	1132.06	2110.24	531.498	1115.35	2013.44	614.897	1089.18	2058.42	516.947	1066.3	1908.21	532.724	1090.47	1827.02	539.412	1086.03	1912.26	556.708	1042.61	1832.84	567.109	1040.78	1733.41	607.844	1031.75	1689.24	631.34	1038.49	1705.48	603.543	1081.26	2028.41	694.057	792.935	2073.25	593.15	803.235	1978.89	676.506	838.064	2017.11	573.032	844.822	1984.75	221.329	852.911	1955.22	149.265	875.303	1947.72	247.091	881.437	1914.99	171.073	898.92	1850.95	87.8061	921.985	1833.73	39.5355	912.367	1872.26	57.4663	874.506	1648.1	406.402	1016.72	1664.53	445.761	1117.71	2052.56	49.9431	983.553	2030.2	40.9219	874.506
22.107	2089.71	933.808	1089.95	2079.79	963.539	855.973	1920.63	982.837	1034.66	1913.25	994.446	938.01	2034.44	1006.26	1123.74	2010.39	1017.53	831.252	2073.39	635.94	1131.98	2123.56	538.245	1115.45	2022.59	616.679	1089.79	2072.89	521.862	1066.71	1923.05	533.678	1089.86	1841.73	537.71	1085.7	1926.24	557.931	1042.04	1846.29	565.419	1040.63	1743.81	603.175	1032.07	1698.53	624.583	1040.33	1716.16	597.285	1081.38	2020.46	694.455	792.233	2062.73	592.123	802.417	1970.15	677.79	836.879	2005.17	573.201	842.517	1964.1	221.755	852.692	1933.11	150.308	874.957	1927.71	248.212	881.46	1893.59	172.893	899.016	1827.42	88.8559	921.963	1810.18	40.5397	912.498	1848.79	58.2535	874.579	1668.46	397.946	1016.91	1683.35	437.839	1117.9	2028.97	49.9091	983.453	2006.51	40.8805	874.537
22.113	2087.9	936.023	1090.04	2078.55	963.523	856.031	1919.15	984.581	1033.27	1912.22	996.558	937.207	2031.32	1007.87	1122.84	2010.57	1018.75	830.135	2081.8	641.532	1131.9	2136.8	546.206	1115.35	2031.52	619.719	1090.44	2086.47	527.906	1067.17	1936.81	534.712	1089.25	1855.36	535.689	1085.38	1938.91	559.112	1041.39	1858.66	563.149	1040.16	1753.61	596.896	1032.46	1707.33	616.785	1040.48	1726.08	589.945	1081.69	2012.66	694.794	791.927	2051.6	591.483	801.957	1960.69	680.083	835.863	1992.51	574.331	840.988	1943.46	222.231	852.324	1911.2	151.372	874.579	1907.63	249.398	881.172	1872.13	174.694	898.748	1803.93	89.9871	921.825	1786.68	41.6162	912.569	1825.26	59.0359	874.603	1689.34	388.4	1016.66	1702.22	428.701	1117.84	2005.46	50.0995	983.465	1982.95	40.855	874.59
22.12	2086.39	938.874	1089.98	2077.69	964.164	856.053	1918.01	986.874	1032.15	1911.47	998.913	936.581	2029.12	1010.81	1121.76	2011.6	1021.11	829.176	2090.53	648.305	1131.68	2148.94	555.328	1115.31	2040.15	623.749	1091.28	2099.34	534.111	1067.51	1949.59	535.774	1088.47	1868.52	533.609	1084.81	1950.56	559.884	1040.55	1870.64	561.658	1037.46	1762.07	590.328	1032.17	1714.7	605.748	1039.63	1735.34	581.505	1082.33	2004.13	695.909	791.733	2040	591.233	801.861	1951.62	682.745	835.508	1979.98	575.943	840.457	1922.91	223.134	851.728	1889.55	152.651	874.014	1887.35	250.831	880.419	1850.72	176.658	897.983	1780.7	91.2798	921.424	1763.26	42.992	912.498	1801.92	59.9929	874.405	1710.57	377.772	1016.3	1721.05	418.682	1117.61	1982.04	50.2577	983.235	1959.27	40.7522	874.506
22.127	2083.84	942.222	1089.64	2076.41	965.216	855.573	1917.19	989.906	1031.36	1910.98	1001.64	935.869	2027.62	1014.63	1121	2013.08	1024.56	828.347	2098.45	655.763	1131.65	2160.67	565.118	1115.2	2048.55	629.006	1091.89	2111.46	541.337	1067.95	1961.33	536.838	1087.93	1880.07	530.172	1084.71	1961.16	560.402	1039.63	1881.44	558.371	1036.75	1770.47	581.913	1032.39	1721.98	594.196	1041.63	1744.22	570.515	1081.84	1995.5	697.346	791.767	2027.81	591.41	802.117	1942.53	685.944	835.639	1967.17	578.392	840.665	1902.18	224.924	850.988	1867.7	154.6	873.416	1866.81	252.723	879.67	1829.16	179.005	897.357	1757.58	92.9125	920.977	1739.95	44.6851	912.147	1778.78	61.2788	873.979	1732.11	366.589	1015.24	1739.97	407.501	1117.1	1958.48	50.4719	983.057	1935.61	40.779	874.315
22.133	2084.9	946.716	1089.23	2076.6	967.938	855.857	1916.84	993.501	1030.78	1910.86	1004.59	935.19	2026.5	1018.85	1120.22	2015.02	1028.78	827.708	2106.12	663.662	1132.03	2171.41	575.89	1115.24	2056.16	633.452	1092.54	2122.83	548.959	1068.24	1972.15	537.166	1087.27	1891.49	526.106	1083.98	1970.76	560.797	1038.44	1891.03	553.798	1036.28	1778.66	571.986	1032.21	1729.66	580.702	1039.45	1753.06	558.412	1081.18	1986.56	699.012	792.094	2015.1	592.155	802.757	1933.28	689.681	836.09	1954.16	581.469	841.514	1881.36	226.916	850.694	1845.74	156.775	872.991	1845.89	255.016	879.274	1807.33	181.695	896.732	1734.92	95.7624	919.84	1716.83	47.7349	911.251	1755.79	63.5535	873.047	1754.31	354.549	1014.38	1759.08	395.582	1116.31	1934.96	50.6838	983.06	1912.03	40.8541	874.348
22.14	2084.82	951.314	1088.52	2076.67	970.405	855.514	1916.83	997.69	1030.4	1911.45	1007.9	934.262	2025.7	1023.53	1119.54	2017.27	1033.16	827.184	2113.44	672.045	1132.35	2181.87	586.806	1114.9	2064.5	640.517	1093.15	2133.13	558.061	1068.81	1982.55	536.856	1086.18	1902.57	521.392	1083.16	1980.06	558.516	1037.57	1900.61	548.681	1035.49	1786.92	560.569	1031.9	1737.17	566.051	1038.74	1762.16	545.029	1080.46	1977.41	701.426	792.716	2001.8	593.577	803.778	1924.07	694.193	837.006	1940.83	585.328	842.913	1860.35	229.223	850.656	1823.87	159.489	872.551	1824.99	257.628	879.035	1785.71	184.697	896.211	1712.88	99.4776	919.088	1693.91	51.6896	910.851	1733.16	66.4362	872.481	1776.16	342.398	1012.82	1778.62	382.93	1115.24	1911.63	51.1628	982.962	1888.45	41.0482	874.372
22.147	2085.71	955.551	1087.52	2076.85	972.969	855.152	1917.27	1002.23	1030.07	1911.7	1011.49	933.405	2025.7	1028.43	1119.06	2019.97	1037.58	826.761	2120.45	680.677	1132.69	2191.82	597.694	1114.4	2072.61	648.242	1093.58	2144.02	566.904	1068.58	1992.62	535.641	1085.13	1913.51	515.724	1082.21	1988.57	558.606	1036.71	1910.01	542.629	1034.36	1795.38	547.96	1031.45	1745.59	550.024	1038.51	1771.56	530.703	1080.05	1968.54	704.255	793.469	1988.42	595.732	804.943	1914.86	699.711	837.903	1927.43	590.193	844.548	1839.4	232.481	850.606	1802.54	162.805	872.521	1804.24	261.066	878.823	1764.17	188.438	895.711	1691.31	104.262	918.342	1671.35	56.8402	910.621	1710.71	70.4014	872.046	1799.65	329.511	1011.66	1798.69	369.771	1114.1	1888.34	51.4168	983.089	1864.77	41.3111	874.483
22.153	2086.45	961.074	1086.34	2077.53	975.543	854.597	1917.95	1007.05	1029.99	1912.56	1015.37	932.49	2027.81	1034.07	1118.9	2022.83	1041.88	826.498	2127.11	689.614	1133.08	2200.88	608.95	1114.21	2080.3	656.533	1093.99	2153.89	576.371	1068.24	2002.17	533.838	1084.15	1924.34	509.301	1081.26	1996.84	556.658	1035.85	1919.36	535.896	1033.41	1804.22	534.172	1030.85	1754.37	532.809	1037.77	1781.51	515.824	1079.15	1959.67	707.967	794.23	1975.02	598.734	806.232	1906.11	705.714	839.151	1914.21	596.008	846.528	1819.01	236.551	850.732	1781.67	167.185	872.544	1783.82	265.359	878.654	1743.27	192.936	895.302	1670.62	110.146	917.883	1649.31	63.3215	910.468	1688.84	75.471	871.812	1823.23	316.73	1010.08	1819.48	356.22	1112.68	1865.51	51.5596	983.291	1841.51	41.8425	874.77
22.16	2088.02	966.404	1085.04	2078.17	977.917	854.045	1918.99	1012.23	1029.86	1913.72	1019.44	931.377	2029.6	1039.55	1118.49	2026.05	1046.08	826.414	2133.37	698.747	1133.45	2209.16	620.212	1114.05	2087.24	664.832	1094.3	2162.89	586.709	1068.09	2011.41	531.408	1083.28	1935.37	502.046	1080.07	2004.79	553.832	1034.83	1928.71	528.473	1032.26	1813.66	519.293	1029.99	1763.98	514.41	1036.8	1792.31	498.231	1077.79	1951.25	712.116	794.92	1962.4	602.396	807.579	1897.93	712.447	840.103	1901.68	602.499	848.268	1798.99	241.67	851.229	1761.19	172.456	872.889	1763.98	270.555	879.089	1722.99	198.407	895.442	1650.65	117.09	917.875	1627.74	70.897	910.708	1667.58	81.6275	871.896	1848.76	303.566	1008.58	1841.08	342.548	1111.34	1842.97	51.6309	983.831	1818.18	42.6523	875.128
22.167	2089.72	971.932	1083.78	2079.29	980.376	853.365	1920.27	1017.74	1029.7	1915.02	1023.67	930.434	2031.83	1045.17	1118.09	2029.62	1050.19	826.514	2139.17	708.004	1133.8	2216.63	631.363	1113.8	2093.66	673.245	1094.65	2171.1	596.812	1067.81	2020.54	528.243	1082.37	1946.48	494.119	1078.96	2012.63	550.273	1033.93	1938.41	520.112	1031.23	1823.65	503.26	1028.9	1774.44	495.027	1035.52	1803.79	480.593	1076.62	1943.45	716.801	795.5	1950.17	606.877	808.531	1890.37	719.466	840.991	1889.83	609.528	849.766	1779.55	247.651	851.854	1742.06	178.068	873.958	1744.61	276.592	879.921	1703.25	204.649	896.157	1631.62	124.907	918.233	1606.94	79.7631	911.305	1647.28	88.4317	872.451	1873.79	290.827	1006.93	1863.32	328.81	1109.82	1820.74	51.3434	984.463	1795.19	43.5257	875.747
22.173	2091.55	977.658	1082.18	2080.47	982.978	852.65	1921.65	1023.3	1029.55	1916.67	1027.94	929.354	2033.96	1050.88	1117.81	2032.85	1054.47	826.763	2144.48	717.252	1134.03	2223.64	642.232	1113.21	2099.27	681.932	1095.21	2177.88	606.979	1067.96	2029.15	525.01	1081.71	1958.02	485.46	1077.6	2020.26	545.872	1032.95	1948.48	510.972	1030	1833.61	486.683	1027.33	1786.01	474.566	1033.76	1816.38	461.739	1074.71	1936.13	722.019	795.934	1937.83	611.954	808.913	1883.43	726.955	841.582	1878.77	617.125	850.816	1760.78	254.348	852.626	1722.19	185.411	874.208	1726.06	283.536	881.148	1684.41	211.662	897.406	1613.59	133.735	919.034	1587.05	89.5928	912.189	1627.7	96.4048	873.375	1900.2	278.575	1005.28	1886.14	315.511	1108.87	1798.63	50.9488	985.075	1772.22	44.607	876.359
22.18	2093.45	983.445	1080.77	2081.87	985.671	851.966	1923.26	1028.87	1029.14	1918.42	1032.29	928.457	2035.98	1056.33	1117.54	2037.03	1058.25	827.069	2149.46	726.415	1134.14	2229.31	653.119	1113.39	2105.68	689.78	1095.34	2184.27	616.821	1067.96	2038.7	519.881	1080.27	1969.64	476.466	1076.35	2027.64	541.192	1031.94	1958.68	501.127	1028.51	1845.09	469.005	1025.77	1798.75	453.303	1032.01	1829.82	442.613	1072.96	1929.75	727.619	796.294	1927.29	617.632	809.429	1876.98	734.795	841.978	1868.43	625.107	851.487	1742.52	261.871	853.473	1703.62	193.053	874.969	1708.37	291.033	882.737	1666.4	219.32	898.951	1596.47	143.105	920.287	1567.87	100.495	913.639	1608.52	105.314	874.373	1927.12	266.336	1003.63	1909.6	301.955	1107.41	1776.87	50.7081	985.728	1749.47	45.9775	876.969
22.187	2095.38	989.302	1079.51	2083.52	988.529	851.291	1924.81	1034.56	1028.54	1920.5	1036.59	927.33	2037.74	1061.87	1117.44	2040.97	1062.02	827.269	2153.78	735.415	1134.21	2234.78	663.178	1112.99	2110.4	697.897	1095.83	2189.77	626.173	1068.09	2047.69	514.646	1078.83	1981.82	466.676	1074.71	2036.19	535.07	1030.49	1969.5	490.619	1026.95	1859.12	450.307	1024.08	1812.17	431.667	1030.09	1844.21	422.871	1071.07	1924.09	733.278	796.57	1917.48	623.598	809.533	1871.5	742.654	842.135	1859.02	633.297	851.659	1725.05	269.921	854.451	1686.15	201.174	875.832	1691.67	299.003	884.506	1649.58	227.317	900.817	1580.39	153.19	921.797	1549.85	111.969	915.338	1590.53	114.807	875.784	1954.8	254.586	1001.8	1934.77	288.483	1105.51	1755.88	50.2257	986.356	1726.89	47.6555	877.633
22.193	2097.28	995.132	1078.28	2085.48	991.485	850.82	1926.5	1040	1027.83	1922.71	1040.91	926.331	2039.2	1066.96	1117.45	2044.61	1066.25	827.485	2157.45	744.227	1134.32	2239.44	672.941	1112.52	2114.32	705.819	1096.56	2194.44	635.05	1068.3	2056.89	508.808	1077.05	1994.24	456.39	1072.95	2044.36	528.002	1028.6	1980.16	479.782	1025.19	1872.81	431.293	1022	1828.22	408.71	1027.59	1859.75	402.762	1068.92	1919.06	739.285	796.556	1908.62	629.814	809.414	1866.91	750.348	842.046	1850.63	641.705	851.396	1708.6	278.267	855.393	1669.64	209.458	876.585	1675.94	307.055	886.551	1633.76	235.541	902.842	1565.77	163.699	923.481	1532.89	124.343	917.211	1573.61	124.885	877.335	1983.33	243.384	1000.19	1959.92	275.51	1103.71	1735.24	50.1206	986.631	1705.19	49.5654	878.01
22.2	2098.99	1000.89	1077.35	2087.58	994.503	850.544	1928.5	1045.48	1026.99	1925.06	1045.15	925.174	2040.32	1071.93	1117.41	2048.03	1070.49	827.585	2160.59	752.403	1134.42	2243.21	682.061	1112.09	2117.59	713.356	1097.26	2198.16	643.434	1068.71	2065.04	502.741	1075.76	2006.32	446.085	1071.27	2051.98	520.679	1026.84	1991.93	467.962	1022.76	1887.81	411.889	1019.64	1844.82	386.2	1024.91	1876.36	382.704	1066.86	1915.03	744.488	797.083	1901.13	636.218	808.984	1862.8	758.587	841.212	1843.17	650.308	850.63	1693.2	286.883	856.35	1654.58	217.891	877.468	1661.34	315.477	888.687	1619.28	243.711	904.837	1552.55	174.735	925.084	1517.59	137.347	918.986	1557.84	135.57	878.696	2011.56	232.922	999.424	1985.31	263.037	1102.42	1714.57	50.0751	987.327	1683.92	51.6479	878.392
22.207	2100.57	1006.35	1076.66	2089.77	997.356	850.671	1930.21	1050.6	1026.19	1927.51	1049.32	924.187	2041.29	1076.77	1117.53	2051.52	1075.05	827.934	2163.17	760.091	1134.57	2246.48	690.577	1111.58	2120.28	720.469	1098.05	2201.28	651.082	1069.01	2074.29	495.495	1073.6	2019.19	435.274	1068.66	2060.5	512.161	1024.5	2003.97	455.74	1019.84	1903.24	392.579	1017.03	1862.67	363.845	1022.02	1894.23	362.243	1063.86	1911.32	750.773	796.584	1893.87	642.845	808.418	1859.44	766.142	840.799	1835.89	658.628	850.028	1679.11	295.711	857.021	1640.51	226.506	877.929	1648.1	323.83	890.631	1606.12	252.095	906.899	1540.72	186.219	926.742	1503.59	151.068	920.969	1543.33	146.616	880.573	2040.61	222.846	998.343	2011.48	251.339	1100.92	1695	50.4726	987.488	1662.86	54.0305	878.29
22.213	2101.9	1011.35	1076.32	2092	1000.15	851.255	1932.02	1055.56	1025.47	1929.94	1053.33	923.154	2042.11	1081.37	1117.63	2054.94	1079.52	828.485	2165.26	767.094	1134.58	2248.98	698.264	1110.96	2122.4	726.839	1098.82	2203.52	657.873	1069.37	2083.7	487.67	1071.08	2032.86	424.072	1065.94	2069.27	503.164	1021.7	2017.17	442.688	1016.74	1920.55	372.825	1013.87	1882.15	341.587	1018.3	1913.22	341.991	1060.39	1908.08	756.951	796.205	1887.36	649.441	807.661	1856.69	773.591	840.613	1829.93	666.914	849.557	1666.08	304.837	857.56	1627.78	235.402	877.973	1636.36	332.315	892.616	1594.32	260.534	908.515	1530.46	198.315	928.329	1491.14	165.646	923.27	1529.92	158.317	882.367	2069.65	213.283	997.697	2037.52	240.044	1099.48	1676.24	51.3849	987.084	1642.8	57.1874	878.646
22.22	2103.12	1015.89	1076.5	2094.33	1002.89	852.141	1933.74	1060.33	1024.75	1932.2	1057.26	922.3	2042.91	1085.92	1117.66	2058.06	1083.61	829.065	2166.73	773.342	1134.48	2250.89	704.969	1110.18	2123.96	732.558	1099.48	2205.05	663.599	1070.05	2093.33	479.108	1068.31	2046.86	412.361	1063.13	2079.23	493.108	1018.21	2030.72	429.505	1013.51	1938.66	353.125	1010.29	1902.24	319.388	1014.58	1932.64	322.217	1056.99	1905.31	763.141	795.919	1881.6	656.072	807.167	1854.47	780.891	840.549	1824.63	674.917	849.26	1653.03	313.854	857.49	1616.25	244.394	877.715	1625.84	341.048	894.68	1583.99	269.037	910.155	1521.95	210.869	929.905	1480.25	181.138	925.874	1517.61	170.611	884.347	2098.94	204.359	997.535	2063.57	229.35	1098.18	1658.17	53.4658	986.867	1622.43	60.7795	878.986
22.227	2104.03	1019.92	1076.85	2096.57	1005.59	853.103	1935.46	1064.86	1024.2	1934.28	1061.03	921.534	2043.66	1090.24	1117.67	2061.13	1086.81	829.353	2167.53	778.602	1134.17	2252.18	710.482	1109.49	2124.99	737.208	1099.88	2206.14	668.159	1070.74	2103.11	470.085	1065.51	2061.02	400.409	1060.47	2089.04	482.546	1015.11	2044.54	415.874	1010.64	1957.46	333.401	1006.46	1923.23	297.044	1010.23	1952.16	302.585	1053.45	1903.02	769.117	795.871	1876.72	662.624	807.014	1852.78	787.851	840.698	1820.22	682.697	849.036	1642.62	323.067	857.821	1606.02	253.372	877.322	1616.6	349.472	896.412	1574.79	277.322	911.405	1514.86	223.855	931.421	1471.13	197.176	928.966	1506.53	183.285	886.706	2128.15	195.736	998.242	2089.23	219.231	1097.34	1640.95	56.9856	986.676	1602.54	65.3351	879.565
22.233	2104.85	1023.4	1077.38	2098.72	1008.14	854.069	1937	1068.88	1023.78	1936.1	1064.58	920.865	2044.52	1094.43	1117.79	2063.85	1089.26	829.128	2169.1	783.119	1132.36	2252.87	714.71	1108.67	2125.51	740.867	1100	2206.56	671.651	1071.07	2113.07	460.314	1063.04	2075.59	388.12	1057.85	2099.07	471.459	1012.24	2059.12	402.205	1007.47	1976.92	313.654	1001.96	1945.69	274.6	1005.48	1973.03	283.072	1049.33	1901.23	774.829	796.054	1872.36	668.4	807.129	1851.39	794.35	841.089	1816.49	689.873	849.188	1633.35	332.283	858.157	1596.75	262.43	877.212	1608.59	357.858	897.992	1566.81	285.746	912.411	1509.34	237.172	933.002	1463.75	213.769	932.511	1496.11	197.101	888.919	2157.4	188.344	998.4	2114.65	209.723	1096.48	1624.99	61.9277	985.914	1583.54	70.6784	880.248
22.24	2105.37	1026.29	1077.99	2100.46	1010.34	855.08	1938.39	1072.43	1023.39	1937.61	1067.81	920.388	2045.03	1098.12	1117.76	2066.25	1091.37	829.202	2169.54	786.148	1131.35	2253.04	717.39	1107.36	2125.57	743.665	1100	2205.97	673.685	1071.48	2123.12	449.867	1060.7	2090.16	375.563	1055.28	2109.23	459.987	1009.74	2073.54	388.477	1004.64	1997.19	293.844	997.459	1968.31	252.894	1001.1	1994.21	263.558	1045.05	1899.64	780.118	796.294	1869.17	674.232	807.387	1850.32	800.345	841.572	1813.61	696.437	849.509	1625.33	341.227	858.355	1588.2	271.289	876.622	1601.64	366.161	899.269	1559.5	293.955	913.186	1504.93	250.926	934.27	1457.76	230.875	935.771	1487.62	210.885	891.598	2185.72	181.666	998.667	2139.58	200.785	1095.73	1610.18	67.7882	984.146	1564.61	77.3063	880.94
22.247	2105.65	1028.63	1078.5	2102.16	1012.5	855.81	1939.43	1075.42	1023.15	1938.72	1070.8	920.049	2045.61	1101.38	1118.09	2068.18	1093.38	829.26	2169.63	788.118	1130.35	2252.58	718.613	1106.22	2125.16	745.49	1100.11	2204.63	674.364	1072.04	2133.08	438.929	1058.64	2104.57	362.714	1052.89	2119.43	448.16	1007.38	2088.11	374.724	1001.86	2017.42	274.533	993.288	1991.48	231.673	996.326	2015.69	244.379	1040.8	1898.52	784.898	796.661	1866.81	679.273	807.823	1849.74	805.534	842.295	1811.59	702.246	850.192	1618.1	349.815	858.585	1580.31	280.216	876.427	1595.75	374.468	900.369	1553.27	302.587	914.573	1501.34	264.834	935.231	1453.06	248.147	939.37	1479.12	225.422	894.14	2213.35	175.71	998.688	2164.09	192.189	1094.64	1596.25	74.957	981.978	1546.58	84.4084	881.594
